;deployment;rev;num_files;first_file_date;last_file_date;num_days;Setup.date;Revision.date;Functioning.days;Timestamp_Issues;favourite;Comments
884;Joxy014_02;Rev08;13;22/12/22 11:22;13/1/23 11:49;22.01828704;22/12/22;13/1/23;NA;NA;NA;
885;Joxy015_14;Rev08;41;22/12/22 10:44;13/1/23 11:32;22.03319444;22/12/22;13/1/23;NA;NA;NA;
886;Joxy016_16;Rev08;56;22/12/22 11:43;13/1/23 11:59;22.01131944;22/12/22;13/1/23;NA;NA;NA;
887;Joxy017_50;Rev08;22;22/12/22 11:41;13/1/23 11:59;22.01199074;22/12/22;13/1/23;NA;NA;NA;En la carpeta aparecen mal ordenados
888;Joxy018_50;Rev08;36;22/12/22 11:37;13/1/23 11:57;22.01414352;22/12/22;13/1/23;NA;NA;NA;En la carpeta aparecen mal ordenados
889;Joxy019_49;Rev08;26;22/12/22 11:32;2/1/23 19:05;11.31467593;22/12/22;13/1/23;NA;NA;NA;En la carpeta aparecen mal ordenados
890;joxy020_46;rev_08;0;;;0;22/12/22;13/1/23;NA;NA;NA;Tarjeta vac’a
891;Joxy021_45;Rev08;61;22/12/22 11:07;13/1/23 11:43;22.02513889;22/12/22;13/1/23;NA;NA;NA;En la carpeta aparecen mal ordenados
892;Joxy022_21;Rev08;37;22/12/22 23:11;13/1/23 23:45;22.0237963;22/12/22;13/1/23;NA;TRUE;NA;
893;Joxy023_38;Rev08;42;22/12/22 10:38;23/1/18 1:17;22.0525;22/12/22;13/1/23;NA;TRUE;NA;
894;Joxy024_42;Rev08;54;22/12/22 10:38;13/1/23 11:30;22.03650463;22/12/22;13/1/23;NA;NA;NA;En la carpeta aparecen mal ordenados
895;Joxy025_41;Rev08;44;22/12/22 10:18;13/1/23 11:17;22.04090278;22/12/22;13/1/23;NA;NA;NA;En la carpeta aparecen mal ordenados
896;Joxy026_31;Rev08;17;22/12/22 10:12;13/1/23 11:14;22.04322917;22/12/22;13/1/23;NA;NA;NA;
897;Joxy027_25;Rev08;43;22/12/22 10:06;13/1/23 10:49;22.02972222;22/12/22;13/1/23;NA;NA;NA;
898;Joxy028_26;Rev08;40;22/12/22 11:48;13/1/23 12:03;22.01018519;22/12/22;13/1/23;NA;NA;NA;
899;Joxy029_28;Rev08;6;1/1/18 0:01;3/1/18 4:29;2.185856481;22/12/22;13/1/23;NA;TRUE;NA;
900;Joxy001_35;Rev09;36;13/1/23 11:01;28/1/23 12:30;15.06173611;13/1/23;1/2/23;NA;NA;NA;
901;Joxy002_22;Rev09;33;13/1/23 10:56;1/2/23 9:59;18.96074074;13/1/23;1/2/23;NA;NA;NA;
902;Joxy003_37;Rev09;70;13/1/23 11:09;1/2/23 9:51;18.94590278;13/1/23;1/2/23;NA;NA;NA;
903;Joxy004_32;Rev09;141;13/1/23 11:26;1/2/23 9:42;18.92805556;13/1/23;1/2/23;NA;NA;NA;
904;joxy006_40;rev_09;0;;;0;13/1/23;1/2/23;NA;NA;NA;Tarjeta vacia
905;Joxy007_09;Rev09;34;13/1/23 11:11;1/2/23 9:47;18.94157407;13/1/23;1/2/23;NA;NA;NA;
906;Joxy009_07;Rev09;43;13/1/23 11:41;1/2/23 10:23;18.94583333;13/1/23;1/2/23;NA;NA;NA;
907;joxy011_44;rev_09;0;;;0;13/1/23;1/2/23;NA;NA;NA;Tarjeta vacia
908;Joxy012_12;Rev09;379;13/1/23 11:37;1/2/23 10:18;18.94532407;13/1/23;1/2/23;NA;NA;NA;
909;Joxy014_02;Rev09;512;13/1/23 11:50;1/2/23 10:12;18.93256944;13/1/23;1/2/23;NA;NA;NA;
910;Joxy015_14;Rev09;436;13/1/23 11:33;17/1/23 17:08;4.233148148;13/1/23;1/2/23;NA;NA;NA;
911;Joxy016_16;Rev09;424;13/1/23 12:00;22/1/23 14:11;9.09099537;13/1/23;1/2/23;NA;NA;NA;
912;joxy017_51;rev_09;0;;;0;13/1/23;1/2/23;NA;NA;NA;Tarjeta vacia
913;joxy018_50;rev_09;0;;;0;13/1/23;1/2/23;NA;NA;NA;Tarjeta vacia
914;joxy019_49;rev_09;0;;;0;13/1/23;1/2/23;NA;NA;NA;Tarjeta vacia
915;joxy020_46;rev_09;0;;;0;13/1/23;1/2/23;NA;NA;NA;Tarjeta vacia
916;Joxy021_45;Rev09;405;14/1/23 18:42;22/1/23 16:48;7.920810185;13/1/23;1/2/23;NA;NA;NA;
917;Joxy022_21;Rev09;85;13/1/23 11:45;1/2/23 10:26;18.9450463;13/1/23;1/2/23;NA;NA;NA;
918;Joxy023_38;Rev09;56;23/1/18 1:18;11/2/18 0:14;18.95604167;13/1/23;1/2/23;NA;TRUE;NA;
919;Joxy024_42;Rev09;103;13/1/23 11:32;25/1/23 16:13;12.19523148;13/1/23;1/2/23;NA;NA;NA;
920;joxy025_41;rev_09;0;;;0;13/1/23;1/2/23;NA;NA;NA;Tarjeta vacia
921;Joxy026_31;Rev09;17;13/1/23 11:15;1/2/23 9:28;18.92576389;13/1/23;1/2/23;NA;NA;NA;
922;Joxy027_25;Rev09;84;13/1/23 10:49;1/2/23 9:23;18.94016204;13/1/23;1/2/23;NA;NA;NA;
923;Joxy028_26;Rev09;97;13/1/23 12:04;1/2/23 10:49;18.94844907;13/1/23;1/2/23;NA;NA;NA;
924;Joxy029_28;Rev09;4232;13/1/23 12:09;17/1/23 5:21;3.716134259;13/1/23;1/2/23;NA;NA;NA;
925;Joxy001_35;Rev10;10;1/2/23 10:02;23/2/23 10:41;22.02717593;1/2/23;23/2/23;NA;NA;NA;
926;Joxy002_22;Rev10;16;1/2/23 10:01;23/2/23 10:52;22.03555556;1/2/23;23/2/23;NA;NA;NA;
927;Joxy003_37;Rev10;7;1/2/23 9:53;23/2/23 10:56;22.04358796;1/2/23;23/2/23;NA;NA;NA;
928;Joxy004_32;Rev10;10;1/2/23 9:44;23/2/23 11:08;22.05844907;1/2/23;23/2/23;NA;NA;NA;
929;Joxy006_40;Rev10;61;1/2/23 9:33;23/2/23 11:09;22.06701389;1/2/23;23/2/23;NA;NA;NA;
930;Joxy007_09;Rev10;26;1/2/23 9:49;23/2/23 10:57;22.0475463;1/2/23;23/2/23;NA;NA;NA;
931;Joxy009_07;Rev10;17;1/2/23 10:24;23/2/23 12:09;22.07277778;1/2/23;23/2/23;NA;NA;NA;
932;Joxy011_44;Rev10;49;1/2/23 10:31;23/2/23 12:02;22.0631713;1/2/23;23/2/23;NA;NA;NA;
933;Joxy012_12;Rev10;24;1/2/23 10:19;23/2/23 12:12;22.07842593;1/2/23;23/2/23;NA;NA;NA;
934;Joxy014_02;Rev10;89;1/2/23 10:17;23/2/23 12:14;22.08113426;1/2/23;23/2/23;NA;NA;NA;
935;Joxy015_14;Rev10;65;1/1/20 0:00;21/1/20 9:03;20.3769213;1/2/23;23/2/23;NA;TRUE;NA;
936;Joxy016_16;Rev10;128;1/2/23 10:47;23/2/23 11:47;22.04141204;1/2/23;23/2/23;NA;NA;NA;
937;Joxy017_51;Rev10;21;1/2/23 10:46;23/2/23 11:52;22.04576389;1/2/23;23/2/23;NA;NA;NA;
938;Joxy018_50;Rev10;7;1/2/23 10:44;23/2/23 11:56;22.05039352;1/2/23;23/2/23;NA;NA;NA;
939;joxy019_49;rev_10;0;;;0;1/2/23;23/2/23;NA;NA;NA;Tarjeta vacia
940;Joxy020_46;Rev10;21;1/2/23 10:04;23/2/23 12:06;22.08453704;1/2/23;23/2/23;NA;NA;NA;
941;Joxy021_45;Rev10;1;3/2/23 16:43;3/2/23 16:43;0;1/2/23;23/2/23;NA;NA;NA;
942;Joxy022_21;Rev10;46;1/2/23 10:28;23/2/23 12:00;22.06405093;1/2/23;23/2/23;NA;NA;NA;
943;Joxy023_38;Rev10;42;1/2/23 9:59;23/2/23 10:49;22.03472222;1/2/23;23/2/23;NA;NA;NA;
944;joxy024_42;rev_10;0;;;0;1/2/23;23/2/23;NA;NA;NA;Tarjeta vacia
945;Joxy025_41;Rev10;40;1/2/23 9:35;12/2/23 14:43;11.2137037;1/2/23;23/2/23;NA;NA;NA;
946;Joxy026_31;Rev10;11;1/1/18 0:00;23/1/18 1:58;22.08162037;1/2/23;23/2/23;NA;TRUE;NA;
947;Joxy027_25;Rev10;39;1/2/23 9:26;23/2/23 11:34;22.08902778;1/2/23;23/2/23;NA;NA;NA;
948;Joxy028_26;Rev10;24;1/2/23 10:51;23/2/23 11:39;22.03388889;1/2/23;23/2/23;NA;NA;NA;
949;Joxy029_28;Rev10;145;1/2/23 10:54;23/2/23 11:39;22.03143519;1/2/23;23/2/23;NA;NA;NA;
950;joxy001_35;rev_11;0;;;0;23/2/23;10/3/23;NA;NA;NA;Camara robada
951;joxy002_22;rev_11;0;;;0;23/2/23;10/3/23;NA;NA;NA;Tarjeta robada
952;Joxy003_37;Rev11;1;10/3/23 11:56;10/3/23 11:56;0;23/2/23;10/3/23;NA;NA;NA;
953;Joxy004_32;Rev11;33;23/2/23 11:11;10/3/23 11:38;15.0187037;23/2/23;10/3/23;NA;NA;NA;
954;Joxy006_40;Rev11;16;23/2/23 11:12;10/3/23 11:23;15.00722222;23/2/23;10/3/23;NA;NA;NA;
955;Joxy007_09;Rev11;9;23/2/23 11:00;10/3/23 11:53;15.03715278;23/2/23;10/3/23;NA;NA;NA;
956;Joxy009_07;Rev11;80;23/2/23 12:11;10/3/23 12:34;15.01594907;23/2/23;10/3/23;NA;NA;NA;
957;Joxy011_44;Rev11;16;23/2/23 12:04;10/3/23 12:29;15.01712963;23/2/23;10/3/23;NA;NA;NA;
958;Joxy012_12;Rev11;25;23/2/23 12:14;10/3/23 12:35;15.01511574;23/2/23;10/3/23;NA;NA;NA;
959;Joxy014_02;Rev11;36;23/2/23 12:15;10/3/23 12:18;15.00212963;23/2/23;10/3/23;NA;NA;NA;
960;Joxy015_14;Rev11;166;22/1/20 2:00;23/1/20 4:20;1.097384259;23/2/23;10/3/23;NA;TRUE;NA;
961;Joxy016_16;Rev11;27;23/2/23 11:49;10/3/23 12:41;15.03597222;23/2/23;10/3/23;NA;NA;NA;
962;joxy017_51;rev_11;0;;;0;23/2/23;10/3/23;NA;NA;NA;Tarjeta vacia
963;Joxy018_50;Rev11;32;23/2/23 11:58;2/3/23 15:23;7.141875;23/2/23;10/3/23;NA;NA;NA;
964;joxy019_49;rev_11;0;;;0;23/2/23;10/3/23;NA;NA;NA;Tarjeta vacia
965;Joxy020_46;Rev11;13;23/2/23 12:09;10/3/23 12:06;14.99798611;23/2/23;10/3/23;NA;NA;NA;
966;joxy021_45;rev_11;0;;;0;23/2/23;10/3/23;NA;NA;NA;Tarjeta vac’a
967;Joxy022_21;Rev11;44;23/2/23 12:02;10/3/23 12:29;15.01905093;23/2/23;10/3/23;NA;NA;NA;
968;joxy023_38;rev_11;0;;;0;23/2/23;10/3/23;NA;NA;NA;Tarjeta robada
969;joxy024_42;rev_11;0;;;0;23/2/23;10/3/23;NA;NA;NA;Tarjeta vacia
970;joxy025_41;rev_11;0;23/2/23 11:30;8/3/23 16:01;13.18814815;23/2/23;10/3/23;NA;NA;NA;Tarjeta vacia
971;Joxy026_31;Rev11;11;23/1/18 11:30;7/2/18 11:20;14.99326389;23/2/23;10/3/23;NA;NA;NA;
972;Joxy027_25;Rev11;273;23/2/23 11:37;10/3/23 11:18;14.98731481;23/2/23;10/3/23;NA;NA;NA;
973;Joxy028_26;Rev11;21;23/2/23 11:42;10/3/23 12:43;15.04210648;23/2/23;10/3/23;NA;NA;NA;
974;Joxy029_28;Rev11;651;23/2/23 11:41;27/2/23 14:52;4.132800926;23/2/23;10/3/23;NA;NA;NA;
