"";"interval";"Sp1";"File";"Plant";"Plant_ID";"Revision_ID";"Species";"Behaviour";"Count";"Coexistence";"Deployment_ID";"n_cam";"Videos";"Days";"Days.in.field";"n";"duration";"Long";"Lat";"ID";"DateTime"
"88";2022-01-17 14:20:00;"erithacus rubecula";"IMG_0162.AVI, IMG_0162.AVI";"aune";"aune003";"rev7";"erithacus rubecula, erithacus rubecula";"probably eating, probably eating";1;FALSE;"NA, NA";NA;NA;NA;NA;2;21,33312;-6,479390021414;37,024410003796;"aune003_rev7_IMG_0162.AVI, IMG_0162.AVI";2022-01-17 14:21:10
"89";2022-01-21 18:35:00;"turdus philomelos";"IMG_0339.AVI";"oeur";"oeur002";"rev5";"turdus philomelos";"eating";1;FALSE;"NA";NA;NA;NA;NA;1;10,566561;-6,444439999759;37,023320021108;"oeur002_rev5_IMG_0339.AVI";2022-01-21 18:36:40
"90";2022-01-25 11:20:00;"sylvia melanocephala";"IMG_0063.AVI, IMG_0063.AVI";"oeur";"oeur005";"rev5";"sylvia melanocephala, sylvia melanocephala";"searching for food, searching for food";1;FALSE;"NA, NA";NA;NA;NA;NA;2;33,466332;-6,443957034498;37,02392402105;"oeur005_rev5_IMG_0063.AVI, IMG_0063.AVI";2022-01-25 11:22:10
"91";2022-04-02 13:05:00;"sylvia melanocephala";"04020019.AVI";"Joxy";"joxy010";"rev5";"sylvia melanocephala";"searching for food";1;FALSE;"NA";NA;NA;NA;NA;1;10,566667;-6,402543978766;36,828933041543;"joxy010_rev5_04020019.AVI";2022-04-02 13:06:24
"92";2022-07-19 20:10:00;"cyanistes caeruleus";"IMG_0136.AVI";"rulm";"rulm014";"Rev06";"cyanistes caeruleus";"probably eating";1;FALSE;"Rulm014_14";1;504;4,17162037;9;1;10,533228;-6,44253;36,99081;"rulm014_Rev06_IMG_0136.AVI";2022-07-19 20:07:54
"93";2022-07-21 14:00:00;"sylvia melanocephala";"IMG_0307.AVI";"rulm";"rulm014";"Rev06";"sylvia melanocephala";"eating";1;FALSE;"Rulm014_14";1;504;4,17162037;9;1;10,499895;-6,44253;36,99081;"rulm014_Rev06_IMG_0307.AVI";2022-07-21 13:59:44
"94";2022-07-22 11:05:00;"sylvia melanocephala";"IMG_0090.AVI";"rulm";"rulm011";"Rev06";"sylvia melanocephala";"eating";1;FALSE;"Rulm011_11";1;534;8,112546296;9;1;10,041506;-6,44209;36,98898;"rulm011_Rev06_IMG_0090.AVI";2022-07-22 11:03:20
"95";2022-07-22 14:05:00;"sylvia melanocephala";"IMG_0091.AVI";"rulm";"rulm011";"Rev06";"sylvia melanocephala";"eating";1;FALSE;"Rulm011_11";1;534;8,112546296;9;1;10,291502;-6,44209;36,98898;"rulm011_Rev06_IMG_0091.AVI";2022-07-22 14:06:08
"96";2022-07-28 18:55:00;"sylvia melanocephala";"IMG_0040.AVI";"rulm";"rulm001";"Rev06";"sylvia melanocephala";"searching for food";1;FALSE;"Rulm001_01";1;42;9,365462963;9;1;10,374834;-6,45251;36,96007;"rulm001_Rev06_IMG_0040.AVI";2022-07-28 18:52:38
"97";2022-07-29 18:20:00;"sylvia melanocephala";"IMG_0123.AVI";"rulm";"rulm046";"Rev07";"sylvia melanocephala";"eating";1;FALSE;"Rulm046_20";1;485;3,747083333;5;1;32,999472;-6,483859001;36,98106199;"rulm046_Rev07_IMG_0123.AVI";2022-07-29 18:17:36
"98";2022-07-30 11:45:00;"sylvia melanocephala";"IMG_0087.AVI";"rulm";"rulm014";"Rev07";"sylvia melanocephala";"eating";1;FALSE;"Rulm014_14";1;415;4,547824074;5;1;10,499895;-6,44253;36,99081;"rulm014_Rev07_IMG_0087.AVI";2022-07-30 11:42:46
"99";2022-07-30 12:25:00;"sylvia melanocephala";"IMG_0099.AVI";"rulm";"rulm014";"Rev07";"sylvia melanocephala";"eating";1;FALSE;"Rulm014_14";1;415;4,547824074;5;1;27,33306;-6,44253;36,99081;"rulm014_Rev07_IMG_0099.AVI";2022-07-30 12:26:54
"100";2022-07-30 16:45:00;"sylvia melanocephala";"IMG_0387.AVI";"rulm";"rulm026";"Rev07";"sylvia melanocephala";"searching for food";1;FALSE;"Rulm026_26";1;514;2,749097222;5;1;16,541402;-6,48226;36,98166;"rulm026_Rev07_IMG_0387.AVI";2022-07-30 16:44:52
"101";2022-07-30 18:25:00;"sylvia melanocephala";"IMG_0436.AVI";"rulm";"rulm026";"Rev07";"sylvia melanocephala";"probably eating";1;FALSE;"Rulm026_26";1;514;2,749097222;5;1;16,208074;-6,48226;36,98166;"rulm026_Rev07_IMG_0436.AVI";2022-07-30 18:24:28
"102";2022-07-31 09:20:00;"sylvia melanocephala";"IMG_0338.AVI";"rulm";"rulm046";"Rev07";"sylvia melanocephala";"eating";1;FALSE;"Rulm046_20";1;485;3,747083333;5;1;31,2495;-6,483859001;36,98106199;"rulm046_Rev07_IMG_0338.AVI";2022-07-31 09:20:04
"103";2022-07-31 19:45:00;"sylvia melanocephala";"IMG_0272.AVI";"rulm";"rulm014";"Rev07";"sylvia melanocephala";"eating";1;FALSE;"Rulm014_14";1;415;4,547824074;5;1;16,799832;-6,44253;36,99081;"rulm014_Rev07_IMG_0272.AVI";2022-07-31 19:43:08
"104";2022-08-01 14:35:00;"sylvia melanocephala";"IMG_0296.AVI";"rulm";"rulm014";"Rev07";"sylvia melanocephala";"eating";1;FALSE;"Rulm014_14";1;415;4,547824074;5;1;10,533228;-6,44253;36,99081;"rulm014_Rev07_IMG_0296.AVI";2022-08-01 14:33:46
"105";2022-08-03 14:10:00;"sylvia communis";"IMG_0001.AVI";"rulm";"rulm001";"Rev08";"sylvia communis";"probably eating";1;FALSE;"Rulm001_01";1;12;7,811805556;9;1;10,249836;-6,45251;36,96007;"rulm001_Rev08_IMG_0001.AVI";2022-08-03 14:11:06
"106";2022-08-05 10:25:00;"sylvia communis";"IMG_0417.AVI";"rulm";"rulm005";"Rev08";"sylvia communis";"eating";1;FALSE;"Rulm005_05";1;565;5,292037037;9;1;10,249836;-6,45203;36,96009;"rulm005_Rev08_IMG_0417.AVI";2022-08-05 10:24:26
"107";2022-08-06 10:25:00;"sylvia melanocephala";"IMG_0034.AVI";"rulm";"rulm012";"Rev08";"sylvia melanocephala";"searching for food";1;FALSE;"Rulm012_12";1;236;8,317384259;9;1;10,533228;-6,44174;36,98949;"rulm012_Rev08_IMG_0034.AVI";2022-08-06 10:25:16
"108";2022-08-07 10:00:00;"sylvia melanocephala";"IMG_0045.AVI";"rulm";"rulm012";"Rev08";"sylvia melanocephala";"searching for food";1;FALSE;"Rulm012_12";1;236;8,317384259;9;1;10,499895;-6,44174;36,98949;"rulm012_Rev08_IMG_0045.AVI";2022-08-07 10:01:20
"109";2022-08-07 16:25:00;"sylvia communis";"IMG_0536.AVI";"rulm";"rulm005";"Rev08";"sylvia communis";"searching for food";1;FALSE;"Rulm005_05";1;565;5,292037037;9;1;10,249836;-6,45203;36,96009;"rulm005_Rev08_IMG_0536.AVI";2022-08-07 16:22:46
"110";2022-08-08 10:50:00;"sylvia melanocephala";"IMG_0052.AVI";"rulm";"rulm012";"Rev08";"sylvia melanocephala";"searching for food";1;FALSE;"Rulm012_12";1;236;8,317384259;9;1;20,99979;-6,44174;36,98949;"rulm012_Rev08_IMG_0052.AVI";2022-08-08 10:48:36
"111";2022-08-10 15:50:00;"sylvia melanocephala";"IMG_0022.AVI";"rulm";"rulm047";"Rev08";"sylvia melanocephala";"eating";1;FALSE;"Rulm047_21";1;25;8,047939815;9;1;10,291502;-6,484169969;36,98134596;"rulm047_Rev08_IMG_0022.AVI";2022-08-10 15:47:38
"112";2022-08-11 17:00:00;"sylvia melanocephala";"IMG_0006.AVI";"rulm";"rulm017";"Rev09";"sylvia melanocephala";"eating";1;FALSE;"Rulm017_17";1;370;6,881828704;7;1;17,624718;-6,44264;36,99306;"rulm017_Rev09_IMG_0006.AVI";2022-08-11 16:59:44
"113";2022-08-11 17:50:00;"sylvia melanocephala";"IMG_0027.AVI, IMG_0028.AVI";"rulm";"rulm014";"Rev09";"sylvia melanocephala, sylvia melanocephala";"eating, probably eating";1;FALSE;"Rulm014_14, Rulm014_14";1;516;5,209953704;7;2;27,33306;-6,44253;36,99081;"rulm014_Rev09_IMG_0027.AVI, IMG_0028.AVI";2022-08-11 17:49:40
"114";2022-08-11 18:25:00;"sylvia melanocephala";"IMG_0009.AVI";"rulm";"rulm017";"Rev09";"sylvia melanocephala";"eating";1;FALSE;"Rulm017_17";1;370;6,881828704;7;1;10,291502;-6,44264;36,99306;"rulm017_Rev09_IMG_0009.AVI";2022-08-11 18:24:18
"115";2022-08-11 18:35:00;"saxicola rubicola";"IMG_0011.AVI";"rulm";"rulm017";"Rev09";"saxicola rubicola";"eating";1;FALSE;"Rulm017_17";1;370;6,881828704;7;1;10,333168;-6,44264;36,99306;"rulm017_Rev09_IMG_0011.AVI";2022-08-11 18:32:42
"116";2022-08-11 19:30:00;"sylvia melanocephala";"IMG_0008.AVI";"rulm";"rulm036";"Rev09";"sylvia melanocephala";"searching for food";1;FALSE;"Rulm036_10";1;189;6,953287037;7;1;10,249836;-6,440420039;36,98771001;"rulm036_Rev09_IMG_0008.AVI";2022-08-11 19:30:28
"117";2022-08-12 11:50:00;"sylvia melanocephala";"IMG_0038.AVI";"rulm";"rulm014";"Rev09";"sylvia melanocephala";"eating";1;FALSE;"Rulm014_14";1;516;5,209953704;7;1;10,533228;-6,44253;36,99081;"rulm014_Rev09_IMG_0038.AVI";2022-08-12 11:49:08
"118";2022-08-12 18:20:00;"iduna opaca";"IMG_0025.AVI";"rulm";"rulm003";"Rev09";"iduna opaca";"searching for food";1;FALSE;"Rulm003_03";1;471;7,046435185;7;1;10,291502;-6,45262;36,95993;"rulm003_Rev09_IMG_0025.AVI";2022-08-12 18:20:30
"119";2022-08-13 07:55:00;"sylvia melanocephala";"IMG_0010.AVI";"rulm";"rulm015";"Rev09";"sylvia melanocephala";"eating";1;FALSE;"Rulm015_15";1;41;4,021898148;7;1;25,499592;-6,44269;36,99223;"rulm015_Rev09_IMG_0010.AVI";2022-08-13 07:54:34
"120";2022-08-13 18:20:00;"sylvia cantillans";"IMG_0005.AVI";"rulm";"rulm007";"Rev09";"sylvia cantillans";"probably eating";1;FALSE;"Rulm007_07";1;9;7,053078704;7;1;10,458166;-6,4532;36,95988;"rulm007_Rev09_IMG_0005.AVI";2022-08-13 18:22:16
"121";2022-08-14 11:25:00;"sylvia melanocephala";"IMG_0045.AVI";"rulm";"rulm027";"Rev09";"sylvia melanocephala";"eating";1;FALSE;"Rulm027_27";1;230;7,001550926;7;1;16,583068;-6,48232;36,98177;"rulm027_Rev09_IMG_0045.AVI";2022-08-14 11:26:18
"122";2022-08-15 08:25:00;"luscinia megarynchos";"IMG_0401.AVI";"rulm";"rulm009";"Rev09";"luscinia megarynchos";"searching for food";1;FALSE;"Rulm009_09";1;478;4,111412037;7;1;10,333168;-6,44044;36,98766;"rulm009_Rev09_IMG_0401.AVI";2022-08-15 08:25:28
"123";2022-08-16 13:05:00;"sylvia melanocephala";"IMG_0506.AVI, IMG_0507.AVI";"rulm";"rulm014";"Rev09";"sylvia melanocephala, sylvia melanocephala";"eating, searching for food";1;FALSE;"Rulm014_14, Rulm014_14";1;516;5,209953704;7;2;29,399706;-6,44253;36,99081;"rulm014_Rev09_IMG_0506.AVI, IMG_0507.AVI";2022-08-16 13:04:38
"124";2022-08-17 06:20:00;"cervus elaphus";"IMG_0120.AVI";"rulm";"rulm044";"Rev09";"cervus elaphus";"eating";1;FALSE;"Rulm044_24";1;192;7,010555556;7;1;10,333168;-6,482199971;36,98240996;"rulm044_Rev09_IMG_0120.AVI";2022-08-17 06:18:14
"125";2022-08-17 07:50:00;"sylvia melanocephala";"IMG_0075.AVI";"rulm";"rulm022";"Rev09";"sylvia melanocephala";"searching for food";1;FALSE;"Rulm022_22";1;85;7,005138889;7;1;10,249836;-6,48377;36,98063;"rulm022_Rev09_IMG_0075.AVI";2022-08-17 07:52:18
"126";2022-08-18 16:20:00;"sylvia melanocephala";"IMG_0010.AVI";"rulm";"rulm017";"Rev10";"sylvia melanocephala";"eating";1;FALSE;"Rulm017_17";1;40;5,504074074;6;1;31,04117;-6,44264;36,99306;"rulm017_Rev10_IMG_0010.AVI";2022-08-18 16:18:18
"127";2022-08-19 07:45:00;"sylvia melanocephala";"IMG_0003.AVI";"rulm";"rulm001";"Rev10";"sylvia melanocephala";"searching for food";1;FALSE;"Rulm001_01";1;19;5,550972222;6;1;10,333168;-6,45251;36,96007;"rulm001_Rev10_IMG_0003.AVI";2022-08-19 07:44:14
"128";2022-08-19 08:35:00;"sylvia melanocephala";"IMG_0015.AVI";"rulm";"rulm008";"Rev10";"sylvia melanocephala";"probably eating";1;FALSE;"Rulm008_08";1;35;6,009791667;6;1;10,249836;-6,44024;36,98765;"rulm008_Rev10_IMG_0015.AVI";2022-08-19 08:36:54
"129";2022-08-19 13:15:00;"sylvia melanocephala";"IMG_0010.MP4";"aspa";"aspa014";"Rev10";"sylvia melanocephala";"searching for food";1;FALSE;"Aspa014_31";1;42;5,981458333;6;1;10;-6,483950028;36,98114002;"aspa014_Rev10_IMG_0010.MP4";2022-08-19 13:16:38
"130";2022-08-19 19:20:00;"sylvia melanocephala";"IMG_0018.AVI";"rulm";"rulm017";"Rev10";"sylvia melanocephala";"eating";1;FALSE;"Rulm017_17";1;40;5,504074074;6;1;10,291502;-6,44264;36,99306;"rulm017_Rev10_IMG_0018.AVI";2022-08-19 19:20:50
"131";2022-08-20 12:55:00;"luscinia megarynchos";"IMG_0072.AVI";"rulm";"rulm027";"Rev10";"luscinia megarynchos";"probably eating";1;FALSE;"Rulm027_27";1;367;5,827708333;6;1;16,24974;-6,48232;36,98177;"rulm027_Rev10_IMG_0072.AVI";2022-08-20 12:57:14
"132";2022-08-20 17:15:00;"sylvia melanocephala";"IMG_0023.AVI";"rulm";"rulm017";"Rev10";"sylvia melanocephala";"eating";1;FALSE;"Rulm017_17";1;40;5,504074074;6;1;10,374834;-6,44264;36,99306;"rulm017_Rev10_IMG_0023.AVI";2022-08-20 17:14:18
"133";2022-08-24 18:05:00;"sylvia melanocephala";"IMG_0021.AVI";"rulm";"rulm046";"Rev11";"sylvia melanocephala";"searching for food";1;FALSE;"Rulm046_20";1;203;6,987314815;7;1;20,499672;-6,483859001;36,98106199;"rulm046_Rev11_IMG_0021.AVI";2022-08-24 18:06:12
"134";2022-08-24 18:15:00;"saxicola rubicola";"IMG_0273.AVI";"rulm";"rulm011";"Rev11";"saxicola rubicola";"eating";1;FALSE;"Rulm011_11";1;413;1,267013889;7;1;10,249836;-6,44209;36,98898;"rulm011_Rev11_IMG_0273.AVI";2022-08-24 18:15:06
"135";2022-08-26 08:35:00;"sylvia melanocephala";"IMG_0013.AVI";"rulm";"rulm043";"Rev11";"sylvia melanocephala";"searching for food";1;FALSE;"Rulm043_23";1;40;6,995509259;7;1;10,291502;-6,48222;36,98231;"rulm043_Rev11_IMG_0013.AVI";2022-08-26 08:34:52
"136";2022-08-28 08:20:00;"sylvia melanocephala";"IMG_0020.AVI";"rulm";"rulm043";"Rev11";"sylvia melanocephala";"searching for food";1;FALSE;"Rulm043_23";1;40;6,995509259;7;1;10,20817;-6,48222;36,98231;"rulm043_Rev11_IMG_0020.AVI";2022-08-28 08:22:22
"137";2022-08-28 08:45:00;"sylvia melanocephala";"IMG_0019.AVI";"rulm";"rulm008";"Rev11";"sylvia melanocephala";"searching for food";1;FALSE;"Rulm008_08";1;34;6,993217593;7;1;17,49972;-6,44024;36,98765;"rulm008_Rev11_IMG_0019.AVI";2022-08-28 08:45:04
"138";2022-08-29 12:55:00;"passer domesticus";"IMG_0082.AVI";"rulm";"rulm017";"Rev11";"passer domesticus";"probably eating";1;FALSE;"Rulm017_17";1;101;6,997361111;7;1;10,249836;-6,44264;36,99306;"rulm017_Rev11_IMG_0082.AVI";2022-08-29 12:57:22
"139";2022-08-30 08:15:00;"sylvia melanocephala";"IMG_0174.AVI";"rulm";"rulm046";"Rev11";"sylvia melanocephala";"eating";1;FALSE;"Rulm046_20";1;203;6,987314815;7;1;16,24974;-6,483859001;36,98106199;"rulm046_Rev11_IMG_0174.AVI";2022-08-30 08:13:44
"140";2022-08-30 14:10:00;"luscinia megarynchos";"IMG_0085.AVI";"rulm";"rulm017";"Rev11";"luscinia megarynchos";"eating";1;FALSE;"Rulm017_17";1;101;6,997361111;7;1;16,291406;-6,44264;36,99306;"rulm017_Rev11_IMG_0085.AVI";2022-08-30 14:10:18
"141";2022-08-30 15:20:00;"sylvia communis";"IMG_0090.AVI, IMG_0091.AVI";"rulm";"rulm017";"Rev11";"sylvia communis, sylvia communis";"searching for food, eating";1;TRUE;"Rulm017_17, Rulm017_17";1;101;6,997361111;7;2;20,499672;-6,44264;36,99306;"rulm017_Rev11_IMG_0090.AVI, IMG_0091.AVI";2022-08-30 15:22:12
"142";2022-08-30 15:25:00;"sylvia communis";"IMG_0092.AVI";"rulm";"rulm017";"Rev11";"sylvia communis";"eating";1;TRUE;"Rulm017_17";1;101;6,997361111;7;1;10,249836;-6,44264;36,99306;"rulm017_Rev11_IMG_0092.AVI";2022-08-30 15:22:50
"143";2022-08-31 07:45:00;"sylvia melanocephala";"IMG_0192.AVI, IMG_0193.AVI";"rulm";"rulm046";"Rev11";"sylvia melanocephala, sylvia melanocephala";"eating, eating";1;FALSE;"Rulm046_20, Rulm046_20";1;203;6,987314815;7;2;29,79119;-6,483859001;36,98106199;"rulm046_Rev11_IMG_0192.AVI, IMG_0193.AVI";2022-08-31 07:46:28
"144";2022-08-31 16:40:00;"emberiza schoeniculus";"IMG_0018.AVI, IMG_0019.AVI";"rulm";"rulm015";"Rev12";"emberiza schoeniculus, emberiza schoeniculus";"eating, probably eating";1;FALSE;"Rulm015_15, Rulm015_15";1;489;3,194097222;8;2;20,874666;-6,44269;36,99223;"rulm015_Rev12_IMG_0018.AVI, IMG_0019.AVI";2022-08-31 16:39:40
"145";2022-09-01 07:40:00;"sylvia melanocephala";"IMG_0078.AVI";"rulm";"rulm046";"Rev12";"sylvia melanocephala";"eating";1;FALSE;"Rulm046_20";1;421;3,137037037;8;1;20,499672;-6,483859001;36,98106199;"rulm046_Rev12_IMG_0078.AVI";2022-09-01 07:39:24
"146";2022-09-01 07:55:00;"sylvia melanocephala";"IMG_0080.AVI";"rulm";"rulm046";"Rev12";"sylvia melanocephala";"probably eating";1;FALSE;"Rulm046_20";1;421;3,137037037;8;1;10,20817;-6,483859001;36,98106199;"rulm046_Rev12_IMG_0080.AVI";2022-09-01 07:56:08
"147";2022-09-01 12:00:00;"luscinia megarynchos";"IMG_0110.AVI";"rulm";"rulm011";"Rev12";"luscinia megarynchos";"eating";1;FALSE;"Rulm011_11";1;501;5,224583333;8;1;10,333168;-6,44209;36,98898;"rulm011_Rev12_IMG_0110.AVI";2022-09-01 12:00:26
"148";2022-09-01 16:20:00;"saxicola rubicola";"IMG_0043.AVI";"rulm";"rulm016";"Rev12";"saxicola rubicola";"eating";1;FALSE;"Rulm016_16";1;366;5,73150463;8;1;10,249836;-6,44237;36,9925;"rulm016_Rev12_IMG_0043.AVI";2022-09-01 16:18:10
"149";2022-09-01 18:10:00;"sylvia melanocephala";"IMG_0014.AVI";"rulm";"rulm045";"Rev12";"sylvia melanocephala";"searching for food";1;FALSE;"Rulm045_19";1;85;8,041689815;8;1;10,333168;-6,484169969;36,98140003;"rulm045_Rev12_IMG_0014.AVI";2022-09-01 18:09:08
"150";2022-09-02 07:45:00;"sylvia melanocephala";"IMG_0027.AVI";"rulm";"rulm017";"Rev12";"sylvia melanocephala";"eating";1;FALSE;"Rulm017_17";1;96;7,971018519;8;1;19,708018;-6,44264;36,99306;"rulm017_Rev12_IMG_0027.AVI";2022-09-02 07:46:32
"151";2022-09-02 07:50:00;"sylvia melanocephala";"IMG_0109.AVI";"rulm";"rulm046";"Rev12";"sylvia melanocephala";"eating";1;FALSE;"Rulm046_20";1;421;3,137037037;8;1;23,791286;-6,483859001;36,98106199;"rulm046_Rev12_IMG_0109.AVI";2022-09-02 07:47:40
"152";2022-09-02 11:10:00;"sylvia melanocephala";"IMG_0004.AVI";"rulm";"rulm036";"Rev12";"sylvia melanocephala";"probably eating";1;FALSE;"Rulm036_10";1;39;8,027638889;8;1;10,333168;-6,440420039;36,98771001;"rulm036_Rev12_IMG_0004.AVI";2022-09-02 11:10:12
"153";2022-09-02 12:20:00;"ficedula hypoleuca";"IMG_0123.AVI";"rulm";"rulm015";"Rev12";"ficedula hypoleuca";"probably eating";1;FALSE;"Rulm015_15";1;489;3,194097222;8;1;16,624734;-6,44269;36,99223;"rulm015_Rev12_IMG_0123.AVI";2022-09-02 12:20:42
"154";2022-09-02 17:10:00;"sylvia melanocephala";"IMG_0029.AVI";"rulm";"rulm017";"Rev12";"sylvia melanocephala";"eating";1;FALSE;"Rulm017_17";1;96;7,971018519;8;1;10,249836;-6,44264;36,99306;"rulm017_Rev12_IMG_0029.AVI";2022-09-02 17:12:20
"155";2022-09-03 07:45:00;"sylvia melanocephala";"IMG_0319.AVI";"rulm";"rulm046";"Rev12";"sylvia melanocephala";"eating";1;FALSE;"Rulm046_20";1;421;3,137037037;8;1;43,707634;-6,483859001;36,98106199;"rulm046_Rev12_IMG_0319.AVI";2022-09-03 07:46:50
"156";2022-09-04 08:10:00;"sturnus unicolor";"IMG_0226.AVI";"rulm";"rulm016";"Rev12";"sturnus unicolor";"eating";1;FALSE;"Rulm016_16";1;366;5,73150463;8;1;25,791254;-6,44237;36,9925;"rulm016_Rev12_IMG_0226.AVI";2022-09-04 08:11:00
"157";2022-09-04 13:40:00;"sylvia communis";"IMG_0052.AVI";"rulm";"rulm017";"Rev12";"sylvia communis";"eating";1;FALSE;"Rulm017_17";1;96;7,971018519;8;1;35,332768;-6,44264;36,99306;"rulm017_Rev12_IMG_0052.AVI";2022-09-04 13:41:12
"158";2022-09-04 16:05:00;"sylvia melanocephala";"IMG_0053.AVI";"rulm";"rulm017";"Rev12";"sylvia melanocephala";"searching for food";1;FALSE;"Rulm017_17";1;96;7,971018519;8;1;25,666256;-6,44264;36,99306;"rulm017_Rev12_IMG_0053.AVI";2022-09-04 16:05:22
"159";2022-09-04 18:45:00;"sylvia melanocephala";"IMG_0061.AVI";"rulm";"rulm017";"Rev12";"sylvia melanocephala";"searching for food";1;FALSE;"Rulm017_17";1;96;7,971018519;8;1;10,291502;-6,44264;36,99306;"rulm017_Rev12_IMG_0061.AVI";2022-09-04 18:44:06
"160";2022-09-05 12:35:00;"hippolais polyglota";"IMG_0069.AVI";"rulm";"rulm017";"Rev12";"hippolais polyglota";"probably eating";1;FALSE;"Rulm017_17";1;96;7,971018519;8;1;10,333168;-6,44264;36,99306;"rulm017_Rev12_IMG_0069.AVI";2022-09-05 12:34:00
"161";2022-09-06 16:00:00;"sylvia melanocephala";"IMG_0085.AVI";"rulm";"rulm017";"Rev12";"sylvia melanocephala";"probably eating";1;FALSE;"Rulm017_17";1;96;7,971018519;8;1;10,333168;-6,44264;36,99306;"rulm017_Rev12_IMG_0085.AVI";2022-09-06 15:58:04
"162";2022-09-06 19:45:00;"sylvia melanocephala";"IMG_0160.AVI";"rulm";"rulm018";"Rev12";"sylvia melanocephala";"searching for food";1;FALSE;"Rulm018_18";1;197;8,04162037;8;1;16,291406;-6,48421;36,98136;"rulm018_Rev12_IMG_0160.AVI";2022-09-06 19:42:32
"163";2022-09-07 08:50:00;"luscinia megarynchos";"IMG_0299.AVI";"rulm";"rulm004";"Rev12";"luscinia megarynchos";"searching for food";1;FALSE;"Rulm004_04";1;320;8,008148148;8;1;10,249836;-6,4524;36,96007;"rulm004_Rev12_IMG_0299.AVI";2022-09-07 08:51:56
"164";2022-09-07 16:55:00;"sylvia melanocephala";"IMG_0105.AVI";"rulm";"rulm008";"Rev12";"sylvia melanocephala";"searching for food";1;FALSE;"Rulm008_08";1;114;8,031782407;8;1;10,291502;-6,44024;36,98765;"rulm008_Rev12_IMG_0105.AVI";2022-09-07 16:57:18
"165";2022-09-07 18:10:00;"sylvia melanocephala";"IMG_0083.AVI";"rulm";"rulm045";"Rev12";"sylvia melanocephala";"searching for food";1;FALSE;"Rulm045_19";1;85;8,041689815;8;1;10,458166;-6,484169969;36,98140003;"rulm045_Rev12_IMG_0083.AVI";2022-09-07 18:12:12
"166";2022-09-08 07:40:00;"sylvia communis";"IMG_0041.AVI";"rulm";"rulm001";"Rev12";"sylvia communis";"searching for food";1;FALSE;"Rulm001_01";1;44;8,006689815;8;1;10,20817;-6,45251;36,96007;"rulm001_Rev12_IMG_0041.AVI";2022-09-08 07:42:18
"167";2022-09-09 11:10:00;"saxicola rubicola";"IMG_0009.AVI";"rulm";"rulm012";"Rev13";"saxicola rubicola";"probably eating";1;FALSE;"Rulm012_12";1;36;5,965300926;6;1;10,533228;-6,44174;36,98949;"rulm012_Rev13_IMG_0009.AVI";2022-09-09 11:08:02
"168";2022-09-10 15:55:00;"sylvia melanocephala";"IMG_0048.AVI";"rulm";"rulm015";"Rev13";"sylvia melanocephala";"eating";1;FALSE;"Rulm015_15";1;73;5,934814815;6;1;10,249836;-6,44269;36,99223;"rulm015_Rev13_IMG_0048.AVI";2022-09-10 15:54:14
"169";2022-09-10 16:50:00;"sylvia melanocephala";"IMG_0050.AVI, IMG_0051.AVI";"rulm";"rulm015";"Rev13";"sylvia melanocephala, sylvia melanocephala";"eating, eating";1;FALSE;"Rulm015_15, Rulm015_15";1;73;5,934814815;6;2;29,79119;-6,44269;36,99223;"rulm015_Rev13_IMG_0050.AVI, IMG_0051.AVI";2022-09-10 16:48:56
"170";2022-09-11 09:00:00;"luscinia megarynchos";"IMG_0086.AVI";"rulm";"rulm008";"Rev13";"luscinia megarynchos";"eating";1;FALSE;"Rulm008_08";1;244;5,972175926;6;1;10,249836;-6,44024;36,98765;"rulm008_Rev13_IMG_0086.AVI";2022-09-11 09:01:14
"171";2022-09-11 10:55:00;"sylvia melanocephala";"IMG_0028.AVI";"rulm";"rulm027";"Rev13";"sylvia melanocephala";"eating";1;FALSE;"Rulm027_27";1;43;5,935347222;6;1;35,499432;-6,48232;36,98177;"rulm027_Rev13_IMG_0028.AVI";2022-09-11 10:56:24
"172";2022-09-11 22:15:00;"sylvia communis";"IMG_0511.AVI";"rulm";"rulm016";"Rev13";"sylvia communis";"searching for food";1;FALSE;"Rulm016_16";1;475;3,072013889;6;1;10,249836;-6,44237;36,9925;"rulm016_Rev13_IMG_0511.AVI";2022-09-11 22:17:00
"173";2022-09-12 09:25:00;"luscinia megarynchos";"IMG_0015.AVI";"rulm";"rulm007";"Rev13";"luscinia megarynchos";"searching for food";1;FALSE;"Rulm007_07";1;20;5,957314815;6;1;10,249836;-6,4532;36,95988;"rulm007_Rev13_IMG_0015.AVI";2022-09-12 09:25:26
"174";2022-09-13 09:50:00;"sylvia melanocephala";"IMG_0038.AVI";"rulm";"rulm027";"Rev13";"sylvia melanocephala";"probably eating";1;FALSE;"Rulm027_27";1;43;5,935347222;6;1;10,249836;-6,48232;36,98177;"rulm027_Rev13_IMG_0038.AVI";2022-09-13 09:51:22
"175";2022-09-13 12:20:00;"sylvia melanocephala";"IMG_0022.AVI";"rulm";"rulm017";"Rev13";"sylvia melanocephala";"eating";1;FALSE;"Rulm017_17";1;33;5,960717593;6;1;32,70781;-6,44264;36,99306;"rulm017_Rev13_IMG_0022.AVI";2022-09-13 12:18:06
