"","plant","plant_ID","DateTime","Sp1","behaviour","Count","ncam","Videos","Days","duration","TimestampIssues","Long","Lat","path"
"463","plen","Plen314","2018-11-21 10:33:57","sylvia melanocephala","exploring/not feeding",1,1,NA,9,29,NA,-6.4462849,36.9644358,"/Helen_file/GP037435"
"464","plen","Plen314","2018-11-21 10:34:30","sylvia atricapilla","prob feeding",1,1,NA,9,41,NA,-6.4462849,36.9644358,"/Helen_file/GP037435"
"465","plen","Plen314","2018-11-21 10:36:40","sylvia melanocephala","prob feeding",1,1,NA,9,17,NA,-6.4462849,36.9644358,"/Helen_file/GP037435"
"466","plen","Plen314","2018-11-21 10:37:00","sylvia melanocephala","prob feeding",1,1,NA,9,24,NA,-6.4462849,36.9644358,"/Helen_file/GP037435"
"467","plen","Plen314","2018-11-21 10:52:35","erithacus rubecula","prob feeding",1,1,NA,9,15,NA,-6.4462849,36.9644358,"/Helen_file/GP057435"
"468","plen","Plen314","2018-11-21 10:59:32","unkown","prob feeding",1,1,NA,9,33,NA,-6.4462849,36.9644358,"/Helen_file/GP057435"
"469","plen","Plen314","2018-11-21 11:21:40","erithacus rubecula","exploring/not feeding",1,1,NA,9,30,NA,-6.4462849,36.9644358,"/Helen_file/GP077435"
"470","plen","Plen314","2018-11-21 11:32:42","sylvia melanocephala","prob feeding",1,1,NA,9,16,NA,-6.4462849,36.9644358,"/Helen_file/GP087435"
"471","plen","Plen314","2019-10-07 10:56:52","chloris chloris","feeding",1,1,NA,9,79,NA,-6.4462849,36.9644358,"/Helen_file/GH080017"
"472","plen","Plen314","2020-01-13 8:49:27","erithacus rubecula","feeding / NV",1,1,NA,9,160,NA,-6.4462849,36.9644358,"/Helen_file/GH010048"
"473","plen","Plen314","2020-01-13 9:03:06","sylvia melanocephala","exploring / prob_feeding",1,1,NA,9,47,NA,-6.4462849,36.9644358,"/Helen_file/GH010048"
"474","plen","Plen314","2020-01-13 9:12:38","erithacus rubecula","feeding / NV",1,1,NA,9,70,NA,-6.4462849,36.9644358,"/Helen_file/GH020048"
"475","plen","Plen314","2020-01-13 9:05:03","erithacus rubecula","feeding / NV",1,1,NA,9,182,NA,-6.4462849,36.9644358,"/Helen_file/GH020048"
"476","plen","Plen314","2020-01-13 9:08:50","erithacus rubecula","NV / prob_feeding",1,1,NA,9,29,NA,-6.4462849,36.9644358,"/Helen_file/GH020048"
"477","plen","Plen314","2020-01-13 9:12:14","sylvia melanocephala","exploring / prob_feeding",1,1,NA,9,41,NA,-6.4462849,36.9644358,"/Helen_file/GH020048"
"478","plen","Plen314","2020-01-13 9:24:09","sylvia melanocephala","feeding / exploring",1,1,NA,9,122,NA,-6.4462849,36.9644358,"/Helen_file/GH030048"
"479","plen","Plen314","2020-01-13 9:22:47","erithacus rubecula","exploring / prob_feeding",1,1,NA,9,87,NA,-6.4462849,36.9644358,"/Helen_file/GH030048"
"480","plen","Plen314","2019-11-05 8:32:43","pyrrhula pyrrhula","feeding / perching",1,1,NA,9,15,NA,-6.4462849,36.9644358,"/Helen_file/GH010027"
"481","plen","Plen314","2019-11-05 9:46:04","erithacus rubecula","feeding / perching",1,1,NA,9,141,NA,-6.4462849,36.9644358,"/Helen_file/GH060027"
"482","plen","Plen314","2019-11-05 10:02:09","erithacus rubecula","feeding / NV",1,1,NA,9,72,NA,-6.4462849,36.9644358,"/Helen_file/GH070027"
"483","plen","Plen314","2019-11-05 10:19:12","chloris chloris","prob_feeding",1,1,NA,9,3,NA,-6.4462849,36.9644358,"/Helen_file/GH070027"
"484","plen","Plen314","2020-01-13 10:02:04","sylvia melanocephala","exploring / prob_feeding",1,1,NA,9,62,NA,-6.4462849,36.9644358,"/Helen_file/GH050048"
"485","plen","Plen314","2020-01-13 10:05:28","erithacus rubecula","feeding",1,1,NA,9,54,NA,-6.4462849,36.9644358,"/Helen_file/GH050048"
"486","plen","Plen314","2019-09-23 9:07:18","unknown","NV / prob_feeding",1,1,NA,9,8,NA,-6.4462849,36.9644358,"/Helen_file/GH020015"
"487","plen","Plen314","2019-09-23 9:36:48","sylvia melanocephala","feeding / NV",1,1,NA,9,100,NA,-6.4462849,36.9644358,"/Helen_file/GH030015"
"488","plen","Plen314","2019-09-23 10:30:22","ficedula hypoleuca","prob_feeding",1,1,NA,9,27,NA,-6.4462849,36.9644358,"/Helen_file/GH070015"
"489","plen","Plen314","2019-09-23 10:49:19","sylvia melanocephala","prob_feeding",1,1,NA,9,73,NA,-6.4462849,36.9644358,"/Helen_file/GH080015"
"490","plen","Plen314","2019-09-23 10:57:38","sylvia sp","prob_feeding",1,1,NA,9,111,NA,-6.4462849,36.9644358,"/Helen_file/GH080015"
"491","plen","Plen314","2020-01-13 10:33:20","sylvia melanocephala","exploring / prob_feeding",1,1,NA,9,44,NA,-6.4462849,36.9644358,"/Helen_file/GH070048"
"492","plen","Plen314","2020-01-13 10:35:39","sylvia melanocephala","NV / prob_feeding",1,1,NA,9,35,NA,-6.4462849,36.9644358,"/Helen_file/GH070048"
"493","plen","Plen314","2020-01-13 10:51:05","sylvia melanocephala","exploring / prob_feeding",1,1,NA,9,48,NA,-6.4462849,36.9644358,"/Helen_file/GH080048"
"494","plen","Plen314","2020-01-13 10:57:30","erithacus rubecula","exploring / prob_feeding",1,1,NA,9,134,NA,-6.4462849,36.9644358,"/Helen_file/GH080048"
"495","plen","Plen314","2019-12-02 8:47:16","erithacus rubecula","feeding",1,1,NA,9,87,NA,-6.4462849,36.9644358,"/Helen_file/GH010028"
"496","plen","Plen314","2019-12-02 9:23:33","sylvia atricapilla","exploring / prob_feeding",1,1,NA,9,49,NA,-6.4462849,36.9644358,"/Helen_file/GH030028"
"497","plen","Plen314","2019-10-07 9:15:20","sylvia atricapilla","prob_feeding",1,1,NA,9,129,NA,-6.4462849,36.9644358,"/Helen_file/GH020017"
"498","plen","Plen314","2019-10-07 9:44:07","sylvia melanocephala","prob_feeding",1,1,NA,9,16,NA,-6.4462849,36.9644358,"/Helen_file/GH030017"
"499","plen","Plen314","2019-11-18 10:16:34","sylvia melanocephala","feeding",1,1,NA,9,30,NA,-6.4462849,36.9644358,"/Helen_file/GH070047"
"500","plen","Plen314","2019-11-18 10:32:01","sylvia melanocephala","NV / prob_feeding",1,1,NA,9,60,NA,-6.4462849,36.9644358,"/Helen_file/GH080047"
"501","plen","Plen314","2020-01-13 9:50:51","sylvia melanocephala","feeding / interacting",1,1,NA,9,89,NA,-6.4462849,36.9644358,"/Helen_file/GH040048"
"502","plen","Plen314","2020-01-13 9:54:59","sylvia melanocephala","feeding",1,1,NA,9,88,NA,-6.4462849,36.9644358,"/Helen_file/GH040048"
"503","plen","Plen314","2020-01-13 10:11:56","sylvia melanocephala","feeding",1,1,NA,9,62,NA,-6.4462849,36.9644358,"/Helen_file/GH050048"
"504","plen","Plen314","2020-01-13 10:00:25","sylvia melanocephala","exploring / prob_feeding",1,1,NA,9,46,NA,-6.4462849,36.9644358,"/Helen_file/GH050048"
"505","plen","Plen314","2020-01-13 10:08:47","erithacus rubecula","exploring / prob_feeding",1,1,NA,9,72,NA,-6.4462849,36.9644358,"/Helen_file/GH050048"
"506","plen","Plen314","2020-01-13 10:31:48","sylvia melanocephala","feeding",1,1,NA,9,82,NA,-6.4462849,36.9644358,"/Helen_file/GH060048"
"507","plen","Plen314","2019-09-16 10:06:16","sylvia melanocephala","perching / prob_feeding",1,1,NA,9,44,NA,-6.4462849,36.9644358,"/Helen_file/GH040010"
"508","plen","Plen314","2019-09-16 10:12:05","sylvia melanocephala","exploring / prob_feeding",1,1,NA,9,41,NA,-6.4462849,36.9644358,"/Helen_file/GH050010"
"509","plen","Plen314","2019-09-16 10:32:17","sylvia melanocephala","prob_feeding",1,1,NA,9,68,NA,-6.4462849,36.9644358,"/Helen_file/GH060010"
"510","plen","Plen314","2019-11-18 8:56:12","erithacus rubecula","NV / prob_feeding",1,1,NA,9,69,NA,-6.4462849,36.9644358,"/Helen_file/GH020047"
"511","plen","Plen314","2019-12-02 10:38:35","unknown","exploring / prob_feeding",1,1,NA,9,96,NA,-6.4462849,36.9644358,"/Helen_file/GH070028"
"512","plen","Plen314","2019-12-02 10:51:54","sylvia atricapilla","prob_feeding / NV",1,1,NA,9,132,NA,-6.4462849,36.9644358,"/Helen_file/GH080028"
"513","plen","Plen314","2019-09-16 11:07:10","sylvia melanocephala","exploring / prob_feeding",1,1,NA,9,37,NA,-6.4462849,36.9644358,"/Helen_file/GH080010"
"514","plen","Plen314","2019-12-02 10:19:58","sylvia melanocephala","exploring / prob_feeding",1,1,NA,9,69,NA,-6.4462849,36.9644358,"/Helen_file/GH060028"
"515","plen","Plen314","2019-12-02 10:24:44","erithacus rubecula","perching / prob_feeding",1,1,NA,9,169,NA,-6.4462849,36.9644358,"/Helen_file/GH060028"
"516","plen","Plen314","2019-12-02 10:27:35","sylvia melanocephala","exploring / prob_feeding",1,1,NA,9,40,NA,-6.4462849,36.9644358,"/Helen_file/GH070028"
"517","plen","Plen314","2019-11-18 9:08:06","sylvia melanocephala","NV / prob_feeding / perching",1,1,NA,9,82,NA,-6.4462849,36.9644358,"/Helen_file/GH030047"
"518","plen","Plen314","2019-12-02 10:19:39","sylvia melanocephala","feeding",1,1,NA,9,30,NA,-6.4462849,36.9644358,"/Helen_file/GH060028"
"519","plen","Plen314","2020-01-13 9:54:09","erithacus rubecula","feeding / NV",1,1,NA,9,44,NA,-6.4462849,36.9644358,"/Helen_file/GH040048"
"520","plen","Plen314","2020-01-13 9:31:05","erithacus rubecula","feeding",1,1,NA,9,116,NA,-6.4462849,36.9644358,"/Helen_file/GH030048"
"521","plen","Plen314","2020-01-13 9:28:53","sylvia melanocephala","prob_feeding",1,1,NA,9,67,NA,-6.4462849,36.9644358,"/Helen_file/GH030048"
"522","plen","Plen314","2020-01-13 9:39:50","erithacus rubecula","NV / prob_feeding",1,1,NA,9,90,NA,-6.4462849,36.9644358,"/Helen_file/GH030048"
"523","plen","Plen314","2020-01-13 9:38:21","sylvia melanocephala","feeding",1,1,NA,9,38,NA,-6.4462849,36.9644358,"/Helen_file/GH030048"
"524","plen","Plen314","2020-01-13 9:27:19","turdus merula","prob_feeding / NV",1,1,NA,9,131,NA,-6.4462849,36.9644358,"/Helen_file/GH030048"
"525","plen","Plen314","2020-01-13 9:31:10","sylvia melanocephala","prob_feeding",1,1,NA,9,42,NA,-6.4462849,36.9644358,"/Helen_file/GH030048"
"526","plen","Plen314","2020-01-13 9:35:42","erithacus rubecula","feeding",1,1,NA,9,30,NA,-6.4462849,36.9644358,"/Helen_file/GH030048"
"527","plen","Plen315","2020-01-13 9:51:23","sylvia melanocephala","prob_feeding",1,1,NA,9,40,NA,-6.4460781,36.9643791,"/Helen_file/GH040065"
"528","plen","Plen315","2018-11-30 9:01:53","erithacus rubecula","feeding",1,1,NA,9,25,NA,-6.4460781,36.9643791,"/Helen_file/GP017448"
"529","plen","Plen315","2018-11-30 9:05:17","sylvia melanocephala","exploring/not feeding",1,1,NA,9,8,NA,-6.4460781,36.9643791,"/Helen_file/GP017448"
"530","plen","Plen315","2020-01-13 10:04:59","sylvia melanocephala","prob_feeding",1,1,NA,9,46,NA,-6.4460781,36.9643791,"/Helen_file/GH050065"
"531","plen","Plen315","2018-11-30 9:28:57","sylvia melanocephala","feeding",1,1,NA,9,50,NA,-6.4460781,36.9643791,"/Helen_file/GP037448"
"532","plen","Plen315","2018-11-30 9:40:16","sylvia melanocephala","prob feeding",1,1,NA,9,26,NA,-6.4460781,36.9643791,"/Helen_file/GP047448"
"533","plen","Plen315","2019-09-16 9:58:56","chloris chloris","feeding / NV",1,1,NA,9,257,NA,-6.4460781,36.9643791,"/Helen_file/GH040005"
"534","plen","Plen315","2018-11-30 9:02:35","erithacus rubecula","feeding",1,1,NA,9,9,NA,-6.4460781,36.9643791,"/Helen_file/GP017448"
"535","plen","Plen315","2020-01-13 10:01:18","sylvia sp","prob_feeding / NV",1,1,NA,9,65,NA,-6.4460781,36.9643791,"/Helen_file/GH050065"
"536","plen","Plen315","2020-01-13 10:15:39","erithacus rubecula","feeding",1,1,NA,9,99,NA,-6.4460781,36.9643791,"/Helen_file/GH060065"
"537","plen","Plen315","2020-01-13 9:37:18","sylvia communis","exploring / prob_feeding",1,1,NA,9,14,NA,-6.4460781,36.9643791,"/Helen_file/GH030065"
"538","plen","Plen315","2019-12-16 9:46:45","sylvia melanocephala","feeding",1,1,NA,9,63,NA,-6.4460781,36.9643791,"/Helen_file/GH040042"
"539","plen","Plen315","2019-11-05 9:20:43","sylvia melanocephala","prob_feeding / NV",1,1,NA,9,52,NA,-6.4460781,36.9643791,"/Helen_file/GH040017"
"540","plen","Plen315","2018-11-30 9:18:19","sylvia undata","feeding",1,1,NA,9,28,NA,-6.4460781,36.9643791,"/Helen_file/GP027448"
"541","plen","Plen315","2019-09-23 10:02:32","sylvia communis","prob_feeding",1,1,NA,9,25,NA,-6.4460781,36.9643791,"/Helen_file/GH050001"
"542","plen","Plen315","2019-12-02 9:27:24","sylvia melanocephala","exploring / prob_feeding",1,1,NA,9,63,NA,-6.4460781,36.9643791,"/Helen_file/GH030025"
"543","plen","Plen315","2019-09-16 10:16:32","chloris chloris","feeding",1,1,NA,9,184,NA,-6.4460781,36.9643791,"/Helen_file/GH050005"
"544","plen","Plen315","2019-11-05 9:20:44","sylvia melanocephala","prob_feeding / NV",1,1,NA,9,51,NA,-6.4460781,36.9643791,"/Helen_file/GH040017"
"545","plen","Plen315","2020-01-13 9:21:45","turdus merula","prob_feeding / NV",1,1,NA,9,34,NA,-6.4460781,36.9643791,"/Helen_file/GH030065"
"546","plen","Plen315","2020-01-13 9:23:35","sylvia melanocephala","prob_feeding / NV",1,1,NA,9,310,NA,-6.4460781,36.9643791,"/Helen_file/GH030065"
"547","plen","Plen315","2019-09-16 10:39:40","sylvia melanocephala","prob_feeding",1,1,NA,9,49,NA,-6.4460781,36.9643791,"/Helen_file/GH060005"
"548","plen","Plen315","2020-01-13 9:07:16","sylvia sp","exploring / prob_feeding",1,1,NA,9,28,NA,-6.4460781,36.9643791,"/Helen_file/GH020065"
"549","plen","Plen315","2018-11-30 10:16:01","sylvia melanocephala","prob feeding",1,1,NA,9,26,NA,-6.4460781,36.9643791,"/Helen_file/GP077448"
"550","plen","Plen315","2018-11-30 9:31:23","sylvia melanocephala","prob feeding",1,1,NA,9,34,NA,-6.4460781,36.9643791,"/Helen_file/GP037448"
"551","plen","Plen315","2020-01-13 10:35:25","erithacus rubecula","feeding",1,1,NA,9,336,NA,-6.4460781,36.9643791,"/Helen_file/GH070065"
"552","plen","Plen315","2020-01-13 10:38:50","sylvia melanocephala","NV / prob_feeding",1,1,NA,9,26,NA,-6.4460781,36.9643791,"/Helen_file/GH070065"
"553","plen","Plen315","2018-11-30 10:23:02","erithacus rubecula","feeding",1,1,NA,9,29,NA,-6.4460781,36.9643791,"/Helen_file/GP087448"
"554","plen","Plen315","2019-12-02 9:11:35","erithacus rubecula","feeding / exploring",1,1,NA,9,147,NA,-6.4460781,36.9643791,"/Helen_file/GH030025"
"555","plen","Plen315","2018-11-30 10:33:47","sylvia melanocephala","prob feeding, interacting",1,1,NA,9,37,NA,-6.4460781,36.9643791,"/Helen_file/GP097448"
"556","plen","Plen315","2019-10-22 10:09:56","erithacus rubecula","feeding / perching",1,1,NA,9,82,NA,-6.4460781,36.9643791,"/Helen_file/GH050013"
"557","plen","Plen315","2019-12-02 10:34:26","unknown","exploring / prob_feeding",1,1,NA,9,67,NA,-6.4460781,36.9643791,"/Helen_file/GH070025"
"558","plen","Plen315","2019-09-16 10:42:59","unknown","prob_feeding",1,1,NA,9,34,NA,-6.4460781,36.9643791,"/Helen_file/GH060005"
"559","plen","Plen315","2019-09-16 10:46:02","sylvia melanocephala","prob_feeding",1,1,NA,9,14,NA,-6.4460781,36.9643791,"/Helen_file/GH070005"
"560","plen","Plen315","2019-10-22 9:41:31","erithacus rubecula","perching / prob_feeding",1,1,NA,9,113,NA,-6.4460781,36.9643791,"/Helen_file/GH030013"
"561","plen","Plen315","2019-10-22 10:21:36","sylvia melanocephala","prob_feeding",1,1,NA,9,72,NA,-6.4460781,36.9643791,"/Helen_file/GH060013"
"562","plen","Plen315","2019-09-23 9:53:04","sylvia melanocephala","prob_feeding",1,1,NA,9,16,NA,-6.4460781,36.9643791,"/Helen_file/GH050001"
"563","plen","Plen315","2019-10-22 10:22:01","sylvia melanocephala","prob_feeding",1,1,NA,9,30,NA,-6.4460781,36.9643791,"/Helen_file/GH060013"
"564","plen","Plen315","2019-11-05 8:39:59","chloris chloris","feeding / NV",1,1,NA,9,120,NA,-6.4460781,36.9643791,"/Helen_file/GH020017"
"565","plen","Plen315","2018-11-30 10:31:20","sylvia melanocephala","exploring/not feeding",1,1,NA,9,5,NA,-6.4460781,36.9643791,"/Helen_file/GP087448"
"566","plen","Plen315","2019-10-22 9:36:36","chloris chloris","feeding / NV",1,1,NA,9,525,NA,-6.4460781,36.9643791,"/Helen_file/GH030013"
"567","plen","Plen315","2019-12-02 10:41:40","sylvia melanocephala","exploring / prob_feeding",1,1,NA,9,14,NA,-6.4460781,36.9643791,"/Helen_file/GH080025"
"568","plen","Plen315","2020-01-13 10:53:00","sylvia melanocephala","feeding / exploring",1,1,NA,9,409,NA,-6.4460781,36.9643791,"/Helen_file/GH080065"
"569","plen","Plen315","2020-01-13 10:53:41","erithacus rubecula","feeding / exploring",1,1,NA,9,149,NA,-6.4460781,36.9643791,"/Helen_file/GH080065"
"570","plen","Plen316","2019-10-15 10:32:01","chloris chloris","feeding",1,1,NA,9,5,NA,-6.4462629,36.9647623,"/Helen_file/GH060016"
"571","plen","Plen316","2019-10-15 10:25:47","chloris chloris","feeding",1,1,NA,9,41,NA,-6.4462629,36.9647623,"/Helen_file/GH060016"
"572","plen","Plen316","2019-12-11 9:27:53","erithacus rubecula","exploring / prob_feeding / fnl",1,1,NA,9,116,NA,-6.4462629,36.9647623,"/Helen_file/GH020056"
"573","plen","Plen316","2019-10-15 10:08:09","chloris chloris","prob_feeding / NV",1,1,NA,9,185,NA,-6.4462629,36.9647623,"/Helen_file/GH050016"
"574","plen","Plen316","2019-09-10 9:08:34","sylvia melanocephala","feeding / exploring",1,1,NA,9,28,NA,-6.4462629,36.9647623,"/Helen_file/GH010011"
"575","plen","Plen317","2019-11-26 9:12:27","sylvia melanocephala","feeding / perching",1,1,NA,9,29,NA,-6.4457802,36.9650922,"/Helen_file/GH020060"
"576","plen","Plen317","2019-11-26 9:57:01","chloris chloris","feeding / NV",1,1,NA,9,466,NA,-6.4457802,36.9650922,"/Helen_file/GH050060"
"577","plen","Plen317","2019-12-28 10:05:23","chloris chloris","prob_feeding",1,1,NA,9,13,NA,-6.4457802,36.9650922,"/Helen_file/GH040039"
"578","plen","Plen317","2019-01-16 10:25:23","sylvia melanocephala","feeding",1,1,NA,9,80,NA,-6.4457802,36.9650922,"/Helen_file/GH030003"
"579","plen","Plen317","2019-10-01 9:33:10","sylvia melanocephala","exploring / prob_feeding",1,1,NA,9,25,NA,-6.4457802,36.9650922,"/Helen_file/GH040005"
"580","plen","Plen317","2019-01-16 10:32:03","sylvia melanocephala","exploring/not feeding",1,1,NA,9,52,NA,-6.4457802,36.9650922,"/Helen_file/GH040003"
"581","plen","Plen317","2019-01-16 10:01:39","sylvia melanocephala","feeding",1,1,NA,9,35,NA,-6.4457802,36.9650922,"/Helen_file/GH020003"
"582","plen","Plen317","2019-11-26 9:55:57","chloris chloris","feeding / NV / perching",1,1,NA,9,592,NA,-6.4457802,36.9650922,"/Helen_file/GH050060"
"583","plen","Plen317","2019-01-16 10:23:09","sylvia melanocephala","feeding",1,1,NA,9,85,NA,-6.4457802,36.9650922,"/Helen_file/GH030003"
"584","plen","Plen318","2019-10-24 9:26:45","chloris chloris","NV / prob_feeding",1,1,NA,9,148,NA,-6.4456448,36.9652256,"/Helen_file/GH030014"
"585","plen","Plen318","2019-10-01 9:55:27","sylvia communis","prob_feeding",1,1,NA,9,93,NA,-6.4456448,36.9652256,"/Helen_file/GH050015"
"586","plen","Plen318","2019-10-24 9:45:16","chloris chloris","feeding",1,1,NA,9,214,NA,-6.4456448,36.9652256,"/Helen_file/GH040014"
"587","plen","Plen318","2019-10-24 9:46:29","chloris chloris","feeding",1,1,NA,9,10,NA,-6.4456448,36.9652256,"/Helen_file/GH040014"
"588","plen","Plen318","2019-10-24 9:34:06","erithacus rubecula","NV / prob_feeding",1,1,NA,9,88,NA,-6.4456448,36.9652256,"/Helen_file/GH030014"
"589","plen","Plen318","2019-12-04 9:20:35","erithacus rubecula","feeding / exploring",1,1,NA,9,81,NA,-6.4456448,36.9652256,"/Helen_file/GH030054"
"590","plen","Plen318","2019-01-16 11:23:49","sylvia melanocephala","exploring/not feeding",1,1,NA,9,5,NA,-6.4456448,36.9652256,"/Helen_file/GH060021"
"591","plen","Plen318","2019-12-04 8:42:56","erithacus rubecula","exploring / prob_feeding",1,1,NA,9,14,NA,-6.4456448,36.9652256,"/Helen_file/GH010054"
"592","plen","Plen318","2019-10-24 9:32:05","erithacus rubecula","NV / prob_feeding / interacting",1,1,NA,9,31,NA,-6.4456448,36.9652256,"/Helen_file/GH030014"
"593","plen","Plen318","2019-11-20 10:16:19","sylvia melanocephala","NV / prob_feeding",1,1,NA,9,557,NA,-6.4456448,36.9652256,"/Helen_file/GH070049"
"594","plen","Plen318","2019-11-07 9:36:04","chloris chloris","feeding / NV",1,1,NA,9,43,NA,-6.4456448,36.9652256,"/Helen_file/GH060019"
"595","plen","Plen318","2019-11-20 9:51:53","sylvia melanocephala","prob_feeding / NV / perching",1,1,NA,9,65,NA,-6.4456448,36.9652256,"/Helen_file/GH050049"
"596","plen","Plen318","2019-12-04 8:49:24","erithacus rubecula","feeding / perching",1,1,NA,9,33,NA,-6.4456448,36.9652256,"/Helen_file/GH010054"
"597","plen","Plen318","2019-09-17 11:02:41","chloris chloris","NV / prob_feeding",1,1,NA,9,29,NA,-6.4456448,36.9652256,"/Helen_file/GH070006"
"598","plen","Plen318","2019-11-20 10:40:15","fringilla coelebs","NV / prob_feeding",1,1,NA,9,25,NA,-6.4456448,36.9652256,"/Helen_file/GH080049"
"599","plen","Plen318","2019-11-20 10:27:22","chloris chloris","feeding / NV / exploring",1,1,NA,9,240,NA,-6.4456448,36.9652256,"/Helen_file/GH070049"
"600","plen","Plen318","2019-12-04 9:03:12","erithacus rubecula","feeding / perching",1,1,NA,9,41,NA,-6.4456448,36.9652256,"/Helen_file/GH020054"
"601","plen","Plen318","2019-12-04 10:41:05","erithacus rubecula","feeding",1,1,NA,9,27,NA,-6.4456448,36.9652256,"/Helen_file/GH080054"
"602","plen","Plen318","2019-10-09 10:20:23","chloris chloris","NV / prob_feeding",1,1,NA,9,85,NA,-6.4456448,36.9652256,"/Helen_file/GH050009"
"603","plen","Plen318","2019-11-07 8:54:11","chloris chloris","feeding / NV",1,1,NA,9,551,NA,-6.4456448,36.9652256,"/Helen_file/GH040019"
"604","plen","Plen318","2019-11-20 9:48:08","chloris chloris","feeding / NV",1,1,NA,9,87,NA,-6.4456448,36.9652256,"/Helen_file/GH050049"
"605","plen","Plen318","2019-10-24 10:29:27","erithacus rubecula","feeding / NV / perching",1,1,NA,9,103,NA,-6.4456448,36.9652256,"/Helen_file/GH070014"
"606","plen","Plen318","2019-11-07 9:38:23","chloris chloris","feeding / NV",1,1,NA,9,139,NA,-6.4456448,36.9652256,"/Helen_file/GH060019"
"607","plen","Plen318","2019-10-09 9:33:37","chloris chloris","feeding",1,1,NA,9,94,NA,-6.4456448,36.9652256,"/Helen_file/GH020009"
"608","plen","Plen318","2019-10-24 9:52:02","chloris chloris","NV / prob_feeding",1,1,NA,9,256,NA,-6.4456448,36.9652256,"/Helen_file/GH050014"
"609","plen","Plen318","2019-10-24 10:03:50","erithacus rubecula","prob_feeding",1,1,NA,9,29,NA,-6.4456448,36.9652256,"/Helen_file/GH050014"
"610","plen","Plen318","2019-11-07 8:46:41","chloris chloris","feeding / NV",1,1,NA,9,401,NA,-6.4456448,36.9652256,"/Helen_file/GH040019"
"611","plen","Plen318","2019-11-20 10:00:30","erithacus rubecula","feeding / exploring / NV",1,1,NA,9,103,NA,-6.4456448,36.9652256,"/Helen_file/GH060049"
"612","plen","Plen318","2019-11-20 9:02:46","turdus merula","NV / prob_feeding",1,1,NA,9,136,NA,-6.4456448,36.9652256,"/Helen_file/GH030049"
"613","plen","Plen318","2019-01-16 9:51:11","erithacus rubecula","exploring/not feeding",1,1,NA,9,8,NA,-6.4456448,36.9652256,"/Helen_file/GH010021"
"614","plen","Plen318","2019-12-04 10:01:43","sylvia melanocephala","exploring / prob_feeding",1,1,NA,9,18,NA,-6.4456448,36.9652256,"/Helen_file/GH050054"
"615","plen","Plen318","2019-01-16 10:25:40","turdus merula","prob feeding",1,1,NA,9,2,NA,-6.4456448,36.9652256,"/Helen_file/GH030021"
"616","plen","Plen318","2019-11-07 9:34:13","linaria cannabina","prob_feeding",1,1,NA,9,60,NA,-6.4456448,36.9652256,"/Helen_file/GH060019"
"617","plen","Plen318","2019-12-04 9:41:14","chloris chloris","feeding",1,1,NA,9,58,NA,-6.4456448,36.9652256,"/Helen_file/GH040054"
"618","plen","Plen318","2019-11-07 8:40:24","fringilla coelebs","prob_feeding / NV",1,1,NA,9,246,NA,-6.4456448,36.9652256,"/Helen_file/GH030019"
"619","plen","Plen318","2019-01-16 10:21:56","erithacus rubecula","exploring/not feeding",1,1,NA,9,31,NA,-6.4456448,36.9652256,"/Helen_file/GH030021"
"620","plen","Plen318","2019-09-17 11:23:31","sylvia melanocephala","prob_feeding",1,1,NA,9,85,NA,-6.4456448,36.9652256,"/Helen_file/GH080006"
"621","plen","Plen318","2019-11-07 8:23:45","chloris chloris","feeding / NV",1,1,NA,9,300,NA,-6.4456448,36.9652256,"/Helen_file/GH020019"
"622","plen","Plen318","2019-11-07 9:57:05","chloris chloris","prob_feeding / NV",1,1,NA,9,144,NA,-6.4456448,36.9652256,"/Helen_file/GH080019"
"623","plen","Plen318","2019-11-07 9:30:02","chloris chloris","prob_feeding / NV",1,1,NA,9,131,NA,-6.4456448,36.9652256,"/Helen_file/GH060019"
"624","plen","Plen318","2019-10-24 10:30:45","sylvia atricapilla","feeding",1,1,NA,9,33,NA,-6.4456448,36.9652256,"/Helen_file/GH070014"
"625","plen","Plen318","2019-11-07 9:56:16","chloris chloris","prob_feeding",1,1,NA,9,129,NA,-6.4456448,36.9652256,"/Helen_file/GH080019"
"626","plen","Plen318","2019-11-07 9:33:09","chloris chloris","feeding / NV",1,1,NA,9,135,NA,-6.4456448,36.9652256,"/Helen_file/GH060019"
"627","plen","Plen318","2019-12-04 9:36:32","erithacus rubecula","feeding / perching",1,1,NA,9,107,NA,-6.4456448,36.9652256,"/Helen_file/GH040054"
"628","plen","Plen318","2019-11-07 9:40:04","chloris chloris","feeding / NV",1,1,NA,9,322,NA,-6.4456448,36.9652256,"/Helen_file/GH070019"
"629","plen","Plen318","2019-11-07 9:40:34","chloris chloris","feeding / NV",1,1,NA,9,480,NA,-6.4456448,36.9652256,"/Helen_file/GH070019"
"630","plen","Plen319","2018-12-18 10:57:47","sylvia melanocephala","feeding",1,1,NA,9,38,NA,-6.445606,36.965501,"/Helen_file/GP087521"
"631","plen","Plen319","2019-12-18 10:11:28","erithacus rubecula","feeding",1,1,NA,9,76,NA,-6.445606,36.965501,"/Helen_file/GH060068"
"632","plen","Plen319","2018-12-18 10:48:03","sylvia melanocephala","exploring/not feeding",1,1,NA,9,6,NA,-6.445606,36.965501,"/Helen_file/GP087521"
