"","X.1","X","Path","filemodifydate","duration","fileType","FrameRate","ImageWidth","ImageHeight","Compression"
"25854",237436,10387,"Rev21_20230202/Aune017_03/IMG_0128.AVI","2023:01:30 17:15:36+01:00","10.4165","AVI","24.0003840061441",1600,904,"MJPG"
"25855",237437,10388,"Rev21_20230202/Aune017_03/IMG_0129.AVI","2023:01:30 17:20:14+01:00","10.333168","AVI","24.0003840061441",1600,904,"MJPG"
"25856",237438,10389,"Rev21_20230202/Aune017_03/IMG_0130.AVI","2023:01:30 17:20:34+01:00","10.458166","AVI","24.0003840061441",1600,904,"MJPG"
"25857",237439,10390,"Rev21_20230202/Aune017_03/IMG_0131.AVI","2023:01:30 17:20:56+01:00","10.458166","AVI","24.0003840061441",1600,904,"MJPG"
"25858",237440,10391,"Rev21_20230202/Aune017_03/IMG_0132.AVI","2023:01:30 17:28:24+01:00","17.583052","AVI","24.0003840061441",1600,904,"MJPG"
"25859",237441,10392,"Rev21_20230202/Aune017_03/IMG_0133.AVI","2023:01:30 17:28:36+01:00","10.541498","AVI","24.0003840061441",1600,904,"MJPG"
"25860",237442,10393,"Rev21_20230202/Aune017_03/IMG_0134.AVI","2023:01:30 17:30:00+01:00","16.708066","AVI","24.0003840061441",1600,904,"MJPG"
"25861",237443,10394,"Rev21_20230202/Aune017_03/IMG_0135.AVI","2023:01:30 17:30:12+01:00","10.083172","AVI","24.0003840061441",1600,904,"MJPG"
"25862",237444,10395,"Rev21_20230202/Aune017_03/IMG_0136.AVI","2023:01:30 17:31:04+01:00","10.62483","AVI","24.0003840061441",1600,904,"MJPG"
"25863",237445,10396,"Rev21_20230202/Aune017_03/IMG_0137.AVI","2023:01:30 17:31:24+01:00","10.499832","AVI","24.0003840061441",1600,904,"MJPG"
"25864",237446,10397,"Rev21_20230202/Aune017_03/IMG_0138.AVI","2023:01:30 17:58:14+01:00","10.333168","AVI","24.0003840061441",1600,904,"MJPG"
"25865",237447,10398,"Rev21_20230202/Aune017_03/IMG_0139.AVI","2023:01:30 18:05:02+01:00","10.4165","AVI","24.0003840061441",1600,904,"MJPG"
"25866",237448,10399,"Rev21_20230202/Aune017_03/IMG_0140.AVI","2023:01:30 18:05:14+01:00","10.458166","AVI","24.0003840061441",1600,904,"MJPG"
"25867",237449,10400,"Rev21_20230202/Aune017_03/IMG_0141.AVI","2023:01:30 18:05:28+01:00","10.499832","AVI","24.0003840061441",1600,904,"MJPG"
"25868",237450,10401,"Rev21_20230202/Aune017_03/IMG_0142.AVI","2023:01:30 18:06:06+01:00","33.791126","AVI","24.0003840061441",1600,904,"MJPG"
"25869",237451,10402,"Rev21_20230202/Aune017_03/IMG_0143.AVI","2023:01:31 08:52:40+01:00","6.708226","AVI","24.0003840061441",1600,904,"MJPG"
"25870",237452,10403,"Rev21_20230202/Aune017_03/IMG_0144.AVI","2023:01:31 08:53:06+01:00","4.083268","AVI","24.0003840061441",1600,904,"MJPG"
"25871",237453,10404,"Rev21_20230202/Aune017_03/IMG_0145.AVI","2023:01:31 08:53:14+01:00","1.87497","AVI","24.0003840061441",1600,904,"MJPG"
"25872",237454,10405,"Rev21_20230202/Aune017_03/IMG_0146.AVI","2023:01:31 08:53:16+01:00","0.291662","AVI","24.0003840061441",1600,904,"MJPG"
"25873",237455,10406,"Rev21_20230202/Aune017_03/IMG_0147.AVI","2023:01:31 08:53:24+01:00","0.916652","AVI","24.0003840061441",1600,904,"MJPG"
"25874",237456,10407,"Rev21_20230202/Aune017_03/IMG_0148.AVI","2023:01:31 08:53:28+01:00","0.708322","AVI","24.0003840061441",1600,904,"MJPG"
"25875",237457,10408,"Rev21_20230202/Aune017_03/IMG_0149.AVI","2023:01:31 08:53:30+01:00","0.291662","AVI","24.0003840061441",1600,904,"MJPG"
"25876",237458,10409,"Rev21_20230202/Aune017_03/IMG_0150.AVI","2023:01:31 08:53:34+01:00","0.124998","AVI","24.0003840061441",1600,904,"MJPG"
"25877",237459,10410,"Rev21_20230202/Aune017_03/IMG_0151.AVI","2023:01:31 08:53:36+01:00","0.291662","AVI","24.0003840061441",1600,904,"MJPG"
"25878",237460,10411,"Rev21_20230202/Aune017_03/IMG_0152.AVI","2023:01:31 08:53:38+01:00","0.064","AVI","24.0003840061441",1600,904,"MJPG"
"25879",237461,10412,"Rev21_20230202/Aune017_03/IMG_0153.AVI","2023:01:31 08:53:42+01:00","0.124998","AVI","24.0003840061441",1600,904,"MJPG"
"25880",237462,10413,"Rev21_20230202/Aune017_03/IMG_0154.AVI","2023:01:31 08:53:46+01:00","0.291662","AVI","24.0003840061441",1600,904,"MJPG"
"25881",237463,10414,"Rev21_20230202/Aune017_03/IMG_0155.AVI","2023:01:31 08:53:52+01:00","0.499992","AVI","24.0003840061441",1600,904,"MJPG"
"25882",237464,10415,"Rev21_20230202/Aune017_03/IMG_0156.AVI","2023:01:31 08:53:54+01:00","0.124998","AVI","24.0003840061441",1600,904,"MJPG"
"25883",237465,10416,"Rev21_20230202/Aune017_03/IMG_0157.AVI","2023:01:31 08:53:58+01:00","0.064","AVI","24.0003840061441",1600,904,"MJPG"
"25884",237466,10417,"Rev21_20230202/Aune017_03/IMG_0158.AVI","2023:01:31 08:54:00+01:00","0.064","AVI","24.0003840061441",1600,904,"MJPG"
"25885",237467,10418,"Rev21_20230202/Aune017_03/IMG_0159.AVI","2023:01:31 08:54:02+01:00","0.064","AVI","24.0003840061441",1600,904,"MJPG"
"25886",237468,10419,"Rev21_20230202/Aune017_03/IMG_0160.AVI","2023:01:31 09:48:32+01:00","10.499832","AVI","24.0003840061441",1600,904,"MJPG"
"25887",237469,10420,"Rev21_20230202/Aune017_03/IMG_0161.AVI","2023:01:31 10:17:46+01:00","10.333168","AVI","24.0003840061441",1600,904,"MJPG"
"25888",237470,10421,"Rev21_20230202/Aune017_03/IMG_0162.AVI","2023:01:31 12:33:54+01:00","10.4165","AVI","24.0003840061441",1600,904,"MJPG"
"25889",237471,10422,"Rev21_20230202/Aune017_03/IMG_0163.AVI","2023:01:31 13:11:10+01:00","10.499832","AVI","24.0003840061441",1600,904,"MJPG"
"25890",237472,10423,"Rev21_20230202/Aune017_03/IMG_0164.AVI","2023:01:31 13:14:22+01:00","10.499832","AVI","24.0003840061441",1600,904,"MJPG"
"25891",237473,10424,"Rev21_20230202/Aune017_03/IMG_0165.AVI","2023:01:31 13:15:26+01:00","10.333168","AVI","24.0003840061441",1600,904,"MJPG"
"25892",237474,10425,"Rev21_20230202/Aune017_03/IMG_0166.AVI","2023:01:31 14:24:16+01:00","10.666496","AVI","24.0003840061441",1600,904,"MJPG"
"25893",237475,10426,"Rev21_20230202/Aune017_03/IMG_0167.AVI","2023:01:31 17:30:00+01:00","39.291038","AVI","24.0003840061441",1600,904,"MJPG"
"25894",237476,10427,"Rev21_20230202/Aune017_03/IMG_0168.AVI","2023:01:31 17:30:44+01:00","37.999392","AVI","24.0003840061441",1600,904,"MJPG"
"25895",237477,10428,"Rev21_20230202/Aune017_03/IMG_0169.AVI","2023:01:31 17:31:06+01:00","16.499736","AVI","24.0003840061441",1600,904,"MJPG"
"25896",237478,10429,"Rev21_20230202/Aune017_03/IMG_0170.AVI","2023:01:31 17:31:54+01:00","39.499368","AVI","24.0003840061441",1600,904,"MJPG"
"25897",237479,10430,"Rev21_20230202/Aune017_03/IMG_0171.AVI","2023:01:31 17:32:20+01:00","18.999696","AVI","24.0003840061441",1600,904,"MJPG"
"25898",237480,10431,"Rev21_20230202/Aune017_03/IMG_0172.AVI","2023:01:31 17:32:40+01:00","10.291502","AVI","24.0003840061441",1600,904,"MJPG"
"25899",237481,10432,"Rev21_20230202/Aune017_03/IMG_0173.AVI","2023:01:31 17:33:00+01:00","19.666352","AVI","24.0003840061441",1600,904,"MJPG"
"25900",237482,10433,"Rev21_20230202/Aune017_03/IMG_0174.AVI","2023:01:31 18:13:16+01:00","10.374834","AVI","24.0003840061441",1600,904,"MJPG"
"25901",237483,10434,"Rev21_20230202/Aune017_03/IMG_0175.AVI","2023:01:31 18:18:20+01:00","10.083172","AVI","24.0003840061441",1600,904,"MJPG"
"25902",237484,10435,"Rev21_20230202/Aune017_03/IMG_0176.AVI","2023:02:01 10:17:28+01:00","10.666496","AVI","24.0003840061441",1600,904,"MJPG"
"25903",237485,10436,"Rev21_20230202/Aune017_03/IMG_0177.AVI","2023:02:01 10:36:18+01:00","10.249836","AVI","24.0003840061441",1600,904,"MJPG"
"25904",237486,10437,"Rev21_20230202/Aune017_03/IMG_0178.AVI","2023:02:01 12:07:36+01:00","10.333168","AVI","24.0003840061441",1600,904,"MJPG"
"25905",237487,10438,"Rev21_20230202/Aune017_03/IMG_0179.AVI","2023:02:01 12:38:08+01:00","10.499832","AVI","24.0003840061441",1600,904,"MJPG"
"25906",237488,10439,"Rev21_20230202/Aune017_03/IMG_0180.AVI","2023:02:01 13:31:40+01:00","10.458166","AVI","24.0003840061441",1600,904,"MJPG"
"25907",237489,10440,"Rev21_20230202/Aune017_03/IMG_0181.AVI","2023:02:01 13:36:50+01:00","10.83316","AVI","24.0003840061441",1600,904,"MJPG"
"25908",237490,10441,"Rev21_20230202/Aune017_03/IMG_0182.AVI","2023:02:01 13:55:30+01:00","10.333168","AVI","24.0003840061441",1600,904,"MJPG"
"25909",237491,10442,"Rev21_20230202/Aune017_03/IMG_0183.AVI","2023:02:01 14:24:08+01:00","10.20817","AVI","24.0003840061441",1600,904,"MJPG"
"25910",237492,10443,"Rev21_20230202/Aune017_03/IMG_0184.AVI","2023:02:01 15:07:32+01:00","10.374834","AVI","24.0003840061441",1600,904,"MJPG"
"25911",237493,10444,"Rev21_20230202/Aune017_03/IMG_0185.AVI","2023:02:01 16:03:34+01:00","10.374834","AVI","24.0003840061441",1600,904,"MJPG"
"25912",237494,10445,"Rev21_20230202/Aune017_03/IMG_0186.AVI","2023:02:01 16:07:26+01:00","10.291502","AVI","24.0003840061441",1600,904,"MJPG"
"25913",237495,10446,"Rev21_20230202/Aune017_03/IMG_0187.AVI","2023:02:01 16:15:28+01:00","10.333168","AVI","24.0003840061441",1600,904,"MJPG"
"25914",237496,10447,"Rev21_20230202/Aune017_03/IMG_0188.AVI","2023:02:01 17:09:22+01:00","10.4165","AVI","24.0003840061441",1600,904,"MJPG"
"25915",237497,10448,"Rev21_20230202/Aune017_03/IMG_0189.AVI","2023:02:01 18:07:32+01:00","10.499832","AVI","24.0003840061441",1600,904,"MJPG"
"25916",237498,10449,"Rev21_20230202/Aune017_03/IMG_0190.AVI","2023:02:02 09:01:18+01:00","0.749988","AVI","24.0003840061441",1600,904,"MJPG"
"25917",237499,10450,"Rev21_20230202/Aune017_03/IMG_0191.AVI","2023:02:02 09:01:20+01:00","0.41666","AVI","24.0003840061441",1600,904,"MJPG"
"25918",237500,10451,"Rev21_20230202/Aune017_03/IMG_0192.AVI","2023:02:02 09:01:24+01:00","0.124998","AVI","24.0003840061441",1600,904,"MJPG"
"25919",237501,10452,"Rev21_20230202/Aune017_03/IMG_0193.AVI","2023:02:02 11:04:24+01:00","12.791462","AVI","24.0003840061441",1600,904,"MJPG"
"25920",237502,10453,"Rev21_20230202/Aune017_03/IMG_0194.AVI","2023:02:02 11:05:28+01:00","48.374226","AVI","24.0003840061441",1600,904,"MJPG"
"25921",237503,10454,"Rev21_20230202/Aune017_61/IMG_0001.MP4","2023:01:26 12:23:10+01:00","10","MP4",NA,1920,1080,NA
"25922",237504,10455,"Rev21_20230202/Aune017_61/IMG_0002.MP4","2023:01:26 13:54:00+01:00","10","MP4",NA,1920,1080,NA
"25923",237505,10456,"Rev21_20230202/Aune017_61/IMG_0003.MP4","2023:01:26 14:17:44+01:00","10","MP4",NA,1920,1080,NA
"25924",237506,10457,"Rev21_20230202/Aune017_61/IMG_0004.MP4","2023:01:26 14:20:20+01:00","10","MP4",NA,1920,1080,NA
"25925",237507,10458,"Rev21_20230202/Aune017_61/IMG_0005.MP4","2023:01:26 21:50:20+01:00","17","MP4",NA,1920,1080,NA
"25926",237508,10459,"Rev21_20230202/Aune017_61/IMG_0006.MP4","2023:01:26 21:52:12+01:00","10","MP4",NA,1920,1080,NA
"25927",237509,10460,"Rev21_20230202/Aune017_61/IMG_0007.MP4","2023:01:27 11:45:46+01:00","10","MP4",NA,1920,1080,NA
"25928",237510,10461,"Rev21_20230202/Aune017_61/IMG_0008.MP4","2023:01:27 11:53:56+01:00","10","MP4",NA,1920,1080,NA
"25929",237511,10462,"Rev21_20230202/Aune017_61/IMG_0010.MP4","2023:01:27 17:26:22+01:00","10","MP4",NA,1920,1080,NA
"25930",237512,10463,"Rev21_20230202/Aune017_61/IMG_0011.MP4","2023:01:28 10:41:40+01:00","10","MP4",NA,1920,1080,NA
"25931",237513,10464,"Rev21_20230202/Aune017_61/IMG_0012.MP4","2023:01:28 10:59:04+01:00","10","MP4",NA,1920,1080,NA
"25932",237514,10465,"Rev21_20230202/Aune017_61/IMG_0013.MP4","2023:01:28 12:41:48+01:00","10","MP4",NA,1920,1080,NA
"25933",237515,10466,"Rev21_20230202/Aune017_61/IMG_0014.MP4","2023:01:28 13:30:48+01:00","10","MP4",NA,1920,1080,NA
"25934",237516,10467,"Rev21_20230202/Aune017_61/IMG_0015.MP4","2023:01:28 13:44:28+01:00","10","MP4",NA,1920,1080,NA
"25935",237517,10468,"Rev21_20230202/Aune017_61/IMG_0016.MP4","2023:01:28 13:49:24+01:00","10","MP4",NA,1920,1080,NA
"25936",237518,10469,"Rev21_20230202/Aune017_61/IMG_0017.MP4","2023:01:28 13:51:36+01:00","10","MP4",NA,1920,1080,NA
"25937",237519,10470,"Rev21_20230202/Aune017_61/IMG_0018.MP4","2023:01:28 13:52:22+01:00","10","MP4",NA,1920,1080,NA
"25938",237520,10471,"Rev21_20230202/Aune017_61/IMG_0019.MP4","2023:01:28 13:52:32+01:00","10","MP4",NA,1920,1080,NA
"25939",237521,10472,"Rev21_20230202/Aune017_61/IMG_0020.MP4","2023:01:28 13:53:22+01:00","10","MP4",NA,1920,1080,NA
"25940",237522,10473,"Rev21_20230202/Aune017_61/IMG_0021.MP4","2023:01:28 13:54:06+01:00","10","MP4",NA,1920,1080,NA
"25941",237523,10474,"Rev21_20230202/Aune017_61/IMG_0022.MP4","2023:01:28 14:00:24+01:00","10","MP4",NA,1920,1080,NA
"25942",237524,10475,"Rev21_20230202/Aune017_61/IMG_0023.MP4","2023:01:28 14:12:20+01:00","10","MP4",NA,1920,1080,NA
"25943",237525,10476,"Rev21_20230202/Aune017_61/IMG_0025.MP4","2023:01:28 14:13:54+01:00","10","MP4",NA,1920,1080,NA
"25944",237526,10477,"Rev21_20230202/Aune017_61/IMG_0026.MP4","2023:01:28 14:17:22+01:00","10","MP4",NA,1920,1080,NA
"25945",237527,10478,"Rev21_20230202/Aune017_61/IMG_0027.MP4","2023:01:28 14:17:46+01:00","10","MP4",NA,1920,1080,NA
"25946",237528,10479,"Rev21_20230202/Aune017_61/IMG_0028.MP4","2023:01:28 14:22:42+01:00","10","MP4",NA,1920,1080,NA
"25947",237529,10480,"Rev21_20230202/Aune017_61/IMG_0029.MP4","2023:01:28 14:22:54+01:00","10","MP4",NA,1920,1080,NA
"25948",237530,10481,"Rev21_20230202/Aune017_61/IMG_0030.MP4","2023:01:28 14:23:16+01:00","10","MP4",NA,1920,1080,NA
"25949",237531,10482,"Rev21_20230202/Aune017_61/IMG_0031.MP4","2023:01:28 14:31:06+01:00","10","MP4",NA,1920,1080,NA
"25950",237532,10483,"Rev21_20230202/Aune017_61/IMG_0032.MP4","2023:01:28 15:00:06+01:00","10","MP4",NA,1920,1080,NA
"25951",237533,10484,"Rev21_20230202/Aune017_61/IMG_0033.MP4","2023:01:28 16:16:32+01:00","10","MP4",NA,1920,1080,NA
"25952",237534,10485,"Rev21_20230202/Aune017_61/IMG_0034.MP4","2023:01:28 16:22:38+01:00","10","MP4",NA,1920,1080,NA
"25953",237535,10486,"Rev21_20230202/Aune017_61/IMG_0035.MP4","2023:01:28 16:23:02+01:00","10","MP4",NA,1920,1080,NA
"25954",237536,10487,"Rev21_20230202/Aune017_61/IMG_0036.MP4","2023:01:28 16:26:00+01:00","10","MP4",NA,1920,1080,NA
"25955",237537,10488,"Rev21_20230202/Aune017_61/IMG_0037.MP4","2023:01:28 16:26:14+01:00","10","MP4",NA,1920,1080,NA
"25956",237538,10489,"Rev21_20230202/Aune017_61/IMG_0039.MP4","2023:01:28 16:31:56+01:00","10","MP4",NA,1920,1080,NA
"25957",237539,10490,"Rev21_20230202/Aune017_61/IMG_0040.MP4","2023:01:28 16:32:16+01:00","10","MP4",NA,1920,1080,NA
"25958",237540,10491,"Rev21_20230202/Aune017_61/IMG_0041.MP4","2023:01:28 16:34:16+01:00","10","MP4",NA,1920,1080,NA
"25959",237541,10492,"Rev21_20230202/Aune017_61/IMG_0042.MP4","2023:01:28 16:34:28+01:00","10","MP4",NA,1920,1080,NA
"25960",237542,10493,"Rev21_20230202/Aune017_61/IMG_0043.MP4","2023:01:28 17:04:34+01:00","10","MP4",NA,1920,1080,NA
"25961",237543,10494,"Rev21_20230202/Aune017_61/IMG_0044.MP4","2023:01:28 17:26:36+01:00","10","MP4",NA,1920,1080,NA
"25962",237544,10495,"Rev21_20230202/Aune017_61/IMG_0045.MP4","2023:01:28 17:29:10+01:00","10","MP4",NA,1920,1080,NA
"25963",237545,10496,"Rev21_20230202/Aune017_61/IMG_0046.MP4","2023:01:28 19:36:12+01:00","10","MP4",NA,1920,1080,NA
"25964",237546,10497,"Rev21_20230202/Aune017_61/IMG_0048.MP4","2023:01:29 09:39:22+01:00","10","MP4",NA,1920,1080,NA
"25965",237547,10498,"Rev21_20230202/Aune017_61/IMG_0049.MP4","2023:01:29 11:10:28+01:00","10","MP4",NA,1920,1080,NA
"25966",237548,10499,"Rev21_20230202/Aune017_61/IMG_0050.MP4","2023:01:29 11:23:30+01:00","10","MP4",NA,1920,1080,NA
"25967",237549,10500,"Rev21_20230202/Aune017_61/IMG_0051.MP4","2023:01:29 11:28:52+01:00","10","MP4",NA,1920,1080,NA
"25968",237550,10501,"Rev21_20230202/Aune017_61/IMG_0052.MP4","2023:01:29 11:35:40+01:00","10","MP4",NA,1920,1080,NA
"25969",237551,10502,"Rev21_20230202/Aune017_61/IMG_0053.MP4","2023:01:29 11:45:52+01:00","10","MP4",NA,1920,1080,NA
"25970",237552,10503,"Rev21_20230202/Aune017_61/IMG_0054.MP4","2023:01:29 13:34:34+01:00","10","MP4",NA,1920,1080,NA
"25971",237553,10504,"Rev21_20230202/Aune017_61/IMG_0055.MP4","2023:01:29 15:33:00+01:00","10","MP4",NA,1920,1080,NA
"25972",237554,10505,"Rev21_20230202/Aune017_61/IMG_0056.MP4","2023:01:29 17:40:36+01:00","10","MP4",NA,1920,1080,NA
"25973",237555,10506,"Rev21_20230202/Aune017_61/IMG_0057.MP4","2023:01:29 18:02:36+01:00","10","MP4",NA,1920,1080,NA
"25974",237556,10507,"Rev21_20230202/Aune017_61/IMG_0058.MP4","2023:01:30 10:36:46+01:00","10","MP4",NA,1920,1080,NA
"25975",237557,10508,"Rev21_20230202/Aune017_61/IMG_0059.MP4","2023:01:30 12:21:24+01:00","10","MP4",NA,1920,1080,NA
"25976",237558,10509,"Rev21_20230202/Aune017_61/IMG_0060.MP4","2023:01:30 14:10:40+01:00","10","MP4",NA,1920,1080,NA
"25977",237559,10510,"Rev21_20230202/Aune017_61/IMG_0061.MP4","2023:01:30 15:13:32+01:00","10","MP4",NA,1920,1080,NA
"25978",237560,10511,"Rev21_20230202/Aune017_61/IMG_0062.MP4","2023:01:30 15:29:12+01:00","10","MP4",NA,1920,1080,NA
"25979",237561,10512,"Rev21_20230202/Aune017_61/IMG_0063.MP4","2023:01:30 15:31:26+01:00","10","MP4",NA,1920,1080,NA
"25980",237562,10513,"Rev21_20230202/Aune017_61/IMG_0064.MP4","2023:01:30 15:41:46+01:00","10","MP4",NA,1920,1080,NA
"25981",237563,10514,"Rev21_20230202/Aune017_61/IMG_0065.MP4","2023:01:30 15:42:04+01:00","10","MP4",NA,1920,1080,NA
"25982",237564,10515,"Rev21_20230202/Aune017_61/IMG_0066.MP4","2023:01:30 15:43:34+01:00","10","MP4",NA,1920,1080,NA
"25983",237565,10516,"Rev21_20230202/Aune017_61/IMG_0067.MP4","2023:01:30 15:44:06+01:00","10","MP4",NA,1920,1080,NA
"25984",237566,10517,"Rev21_20230202/Aune017_61/IMG_0068.MP4","2023:01:30 15:57:58+01:00","10","MP4",NA,1920,1080,NA
"25985",237567,10518,"Rev21_20230202/Aune017_61/IMG_0069.MP4","2023:01:30 16:06:34+01:00","10","MP4",NA,1920,1080,NA
"25986",237568,10519,"Rev21_20230202/Aune017_61/IMG_0070.MP4","2023:01:30 16:18:22+01:00","10","MP4",NA,1920,1080,NA
"25987",237569,10520,"Rev21_20230202/Aune017_61/IMG_0071.MP4","2023:01:30 16:20:04+01:00","10","MP4",NA,1920,1080,NA
"25988",237570,10521,"Rev21_20230202/Aune017_61/IMG_0072.MP4","2023:01:30 16:23:36+01:00","10","MP4",NA,1920,1080,NA
"25989",237571,10522,"Rev21_20230202/Aune017_61/IMG_0073.MP4","2023:01:30 16:25:08+01:00","10","MP4",NA,1920,1080,NA
"25990",237572,10523,"Rev21_20230202/Aune017_61/IMG_0074.MP4","2023:01:30 16:26:22+01:00","10","MP4",NA,1920,1080,NA
"25991",237573,10524,"Rev21_20230202/Aune017_61/IMG_0075.MP4","2023:01:30 16:26:36+01:00","10","MP4",NA,1920,1080,NA
"25992",237574,10525,"Rev21_20230202/Aune017_61/IMG_0076.MP4","2023:01:30 16:28:04+01:00","10","MP4",NA,1920,1080,NA
"25993",237575,10526,"Rev21_20230202/Aune017_61/IMG_0077.MP4","2023:01:30 16:29:04+01:00","10","MP4",NA,1920,1080,NA
"25994",237576,10527,"Rev21_20230202/Aune017_61/IMG_0078.MP4","2023:01:30 16:29:16+01:00","10","MP4",NA,1920,1080,NA
"25995",237577,10528,"Rev21_20230202/Aune017_61/IMG_0079.MP4","2023:01:30 16:29:28+01:00","10","MP4",NA,1920,1080,NA
"25996",237578,10529,"Rev21_20230202/Aune017_61/IMG_0080.MP4","2023:01:30 16:31:12+01:00","10","MP4",NA,1920,1080,NA
"25997",237579,10530,"Rev21_20230202/Aune017_61/IMG_0081.MP4","2023:01:30 16:31:38+01:00","17","MP4",NA,1920,1080,NA
"25998",237580,10531,"Rev21_20230202/Aune017_61/IMG_0082.MP4","2023:01:30 16:31:58+01:00","10","MP4",NA,1920,1080,NA
"25999",237581,10532,"Rev21_20230202/Aune017_61/IMG_0083.MP4","2023:01:30 16:33:08+01:00","10","MP4",NA,1920,1080,NA
"26000",237582,10533,"Rev21_20230202/Aune017_61/IMG_0084.MP4","2023:01:30 16:33:58+01:00","10","MP4",NA,1920,1080,NA
"26001",237583,10534,"Rev21_20230202/Aune017_61/IMG_0085.MP4","2023:01:30 16:34:54+01:00","10","MP4",NA,1920,1080,NA
"26002",237584,10535,"Rev21_20230202/Aune017_61/IMG_0086.MP4","2023:01:30 16:35:24+01:00","10","MP4",NA,1920,1080,NA
"26003",237585,10536,"Rev21_20230202/Aune017_61/IMG_0087.MP4","2023:01:30 16:35:56+01:00","10","MP4",NA,1920,1080,NA
"26004",237586,10537,"Rev21_20230202/Aune017_61/IMG_0088.MP4","2023:01:30 16:36:18+01:00","10","MP4",NA,1920,1080,NA
"26005",237587,10538,"Rev21_20230202/Aune017_61/IMG_0089.MP4","2023:01:30 16:37:08+01:00","10","MP4",NA,1920,1080,NA
"26006",237588,10539,"Rev21_20230202/Aune017_61/IMG_0090.MP4","2023:01:30 16:37:20+01:00","10","MP4",NA,1920,1080,NA
"26007",237589,10540,"Rev21_20230202/Aune017_61/IMG_0091.MP4","2023:01:30 16:37:46+01:00","10","MP4",NA,1920,1080,NA
"26008",237590,10541,"Rev21_20230202/Aune017_61/IMG_0092.MP4","2023:01:30 16:38:08+01:00","10","MP4",NA,1920,1080,NA
"26009",237591,10542,"Rev21_20230202/Aune017_61/IMG_0093.MP4","2023:01:30 16:40:48+01:00","19","MP4",NA,1920,1080,NA
"26010",237592,10543,"Rev21_20230202/Aune017_61/IMG_0094.MP4","2023:01:30 16:51:52+01:00","10","MP4",NA,1920,1080,NA
"26011",237593,10544,"Rev21_20230202/Aune017_61/IMG_0095.MP4","2023:01:30 16:52:04+01:00","10","MP4",NA,1920,1080,NA
"26012",237594,10545,"Rev21_20230202/Aune017_61/IMG_0096.MP4","2023:01:30 16:53:36+01:00","10","MP4",NA,1920,1080,NA
"26013",237595,10546,"Rev21_20230202/Aune017_61/IMG_0097.MP4","2023:01:30 16:54:14+01:00","10","MP4",NA,1920,1080,NA
"26014",237596,10547,"Rev21_20230202/Aune017_61/IMG_0098.MP4","2023:01:30 16:54:50+01:00","10","MP4",NA,1920,1080,NA
"26015",237597,10548,"Rev21_20230202/Aune017_61/IMG_0099.MP4","2023:01:30 17:00:08+01:00","10","MP4",NA,1920,1080,NA
"26016",237598,10549,"Rev21_20230202/Aune017_61/IMG_0100.MP4","2023:01:30 17:00:22+01:00","10","MP4",NA,1920,1080,NA
"26017",237599,10550,"Rev21_20230202/Aune017_61/IMG_0101.MP4","2023:01:30 17:06:00+01:00","10","MP4",NA,1920,1080,NA
"26018",237600,10551,"Rev21_20230202/Aune017_61/IMG_0102.MP4","2023:01:30 17:07:46+01:00","10","MP4",NA,1920,1080,NA
"26019",237601,10552,"Rev21_20230202/Aune017_61/IMG_0103.MP4","2023:01:30 17:13:16+01:00","10","MP4",NA,1920,1080,NA
"26020",237602,10553,"Rev21_20230202/Aune017_61/IMG_0104.MP4","2023:01:30 17:18:30+01:00","10","MP4",NA,1920,1080,NA
"26021",237603,10554,"Rev21_20230202/Aune017_61/IMG_0105.MP4","2023:01:30 17:41:36+01:00","10","MP4",NA,1920,1080,NA
"26022",237604,10555,"Rev21_20230202/Aune017_61/IMG_0106.MP4","2023:01:30 17:51:26+01:00","10","MP4",NA,1920,1080,NA
"26023",237605,10556,"Rev21_20230202/Aune017_61/IMG_0107.MP4","2023:01:30 17:51:58+01:00","10","MP4",NA,1920,1080,NA
"26024",237606,10557,"Rev21_20230202/Aune017_61/IMG_0108.MP4","2023:01:30 18:16:02+01:00","10","MP4",NA,1920,1080,NA
"26025",237607,10558,"Rev21_20230202/Aune017_61/IMG_0109.MP4","2023:01:31 05:47:08+01:00","20","MP4",NA,1920,1080,NA
"26026",237608,10559,"Rev21_20230202/Aune017_61/IMG_0110.MP4","2023:01:31 05:48:46+01:00","10","MP4",NA,1920,1080,NA
"26027",237609,10560,"Rev21_20230202/Aune017_61/IMG_0111.MP4","2023:01:31 09:04:40+01:00","10","MP4",NA,1920,1080,NA
"26028",237610,10561,"Rev21_20230202/Aune017_61/IMG_0112.MP4","2023:01:31 14:12:26+01:00","10","MP4",NA,1920,1080,NA
"26029",237611,10562,"Rev21_20230202/Aune017_61/IMG_0113.MP4","2023:01:31 16:15:44+01:00","10","MP4",NA,1920,1080,NA
"26030",237612,10563,"Rev21_20230202/Aune017_61/IMG_0114.MP4","2023:01:31 16:23:58+01:00","10","MP4",NA,1920,1080,NA
"26031",237613,10564,"Rev21_20230202/Aune017_61/IMG_0115.MP4","2023:01:31 16:31:26+01:00","10","MP4",NA,1920,1080,NA
"26032",237614,10565,"Rev21_20230202/Aune017_61/IMG_0116.MP4","2023:01:31 18:40:58+01:00","10","MP4",NA,1920,1080,NA
"26033",237615,10566,"Rev21_20230202/Aune017_61/IMG_0117.MP4","2023:02:01 10:30:00+01:00","10","MP4",NA,1920,1080,NA
"26034",237616,10567,"Rev21_20230202/Aune017_61/IMG_0118.MP4","2023:02:01 18:05:28+01:00","10","MP4",NA,1920,1080,NA
